SK_ORDER,DES_PAYMENT_TYPE,QTT_INSTALLMENT,VAL_PAYMENT
39632,credit_card,5,315.87
17352,credit_card,5,64.08
20805,credit_card,1,176.78
83668,credit_card,2,174.86
86926,credit_card,3,99.44
79232,credit_card,3,185.05
22904,credit_card,3,123.10
21370,credit_card,1,41.75
15548,boleto,1,32.00
14509,credit_card,2,158.25
91874,credit_card,2,61.16
87648,credit_card,4,395.50
63441,credit_card,4,65.71
5692,boleto,1,378.00
6094,credit_card,7,144.96
70667,credit_card,2,40.28
30903,credit_card,5,53.22
3906,boleto,1,79.56
29458,credit_card,5,110.20
41702,boleto,1,127.52
85724,credit_card,2,61.80
96955,boleto,1,437.65
57012,boleto,1,117.94
20365,boleto,1,46.80
19337,boleto,1,509.66
45153,credit_card,3,73.34
84500,boleto,1,36.26
87103,credit_card,1,25.69
11327,credit_card,1,44.10
87127,credit_card,8,100.47
73008,credit_card,4,128.36
7109,credit_card,3,99.35
81397,credit_card,6,64.10
86610,boleto,1,47.38
23794,boleto,1,53.62
63936,credit_card,10,289.95
29669,credit_card,3,56.36
65903,credit_card,3,66.06
80083,credit_card,1,35.14
92193,credit_card,4,42.80
91140,boleto,1,133.37
85176,credit_card,7,137.99
42938,credit_card,10,105.97
32663,debit_card,1,196.49
40705,voucher,1,68.62
82603,credit_card,10,2150.22
67786,credit_card,10,363.96
10036,credit_card,1,67.38
15466,credit_card,4,133.49
98932,credit_card,10,157.49
26736,credit_card,1,34.03
91235,credit_card,1,147.47
94338,credit_card,3,262.10
64152,credit_card,1,53.79
11994,credit_card,4,45.22
27026,boleto,1,179.02
55006,credit_card,3,189.37
34892,credit_card,3,136.96
4153,credit_card,1,51.34
33157,boleto,1,65.09
71579,credit_card,4,203.42
40308,boleto,1,48.00
21785,credit_card,2,50.09
58826,credit_card,1,78.70
9343,credit_card,6,267.99
76026,credit_card,1,61.32
82331,credit_card,5,128.97
53542,voucher,1,26.43
31189,credit_card,3,97.03
29071,credit_card,1,84.48
33354,credit_card,2,224.97
25145,boleto,1,81.19
83370,boleto,1,188.00
67370,credit_card,3,162.65
11627,credit_card,5,207.89
41123,boleto,1,120.18
48957,credit_card,3,213.51
64236,credit_card,1,142.56
70577,credit_card,1,78.42
14962,credit_card,1,63.78
90066,credit_card,7,72.14
33647,boleto,1,34.00
30609,credit_card,4,46.63
35419,credit_card,1,8.33
53964,credit_card,1,66.89
18058,credit_card,20,1182.31
52912,credit_card,7,73.34
10104,credit_card,1,45.09
43705,credit_card,2,214.14
22436,credit_card,8,334.98
37642,credit_card,3,169.38
46341,credit_card,1,39.23
95626,credit_card,1,27.42
76366,credit_card,10,509.40
14903,credit_card,1,83.07
14778,credit_card,8,295.72
95792,credit_card,1,339.79
49603,credit_card,2,48.27
74157,boleto,1,176.54
94238,credit_card,1,41.75
637,credit_card,7,73.68
38397,credit_card,3,139.13
13811,credit_card,1,49.94
23255,boleto,1,77.73
4985,credit_card,2,203.08
73881,credit_card,1,32.41
47571,credit_card,2,57.63
13328,boleto,1,146.84
32610,credit_card,1,53.10
15404,voucher,1,129.80
18508,credit_card,1,127.78
83423,boleto,1,268.77
49877,credit_card,1,41.68
70610,boleto,1,48.34
93236,boleto,1,35.00
25621,credit_card,7,70.02
23628,credit_card,1,66.78
69899,credit_card,8,213.73
35626,credit_card,2,116.69
59794,voucher,1,50.00
90293,credit_card,8,378.86
32696,credit_card,6,160.20
38428,credit_card,8,695.99
90512,credit_card,6,64.74
62824,credit_card,3,149.81
4742,credit_card,1,98.51
71026,boleto,1,271.31
39729,credit_card,1,62.71
42872,credit_card,1,38.00
90179,credit_card,4,190.76
81832,credit_card,10,169.94
33700,boleto,1,55.09
93391,credit_card,1,127.95
57919,voucher,1,36.15
34966,boleto,1,53.79
27322,credit_card,2,68.35
54919,credit_card,1,114.79
27295,credit_card,1,22.62
72529,voucher,1,100.00
25523,voucher,1,39.42
11747,boleto,1,83.47
80649,boleto,1,48.94
81378,credit_card,5,234.70
77961,credit_card,3,159.02
50986,voucher,1,25.24
66291,boleto,1,59.92
32670,credit_card,10,1251.44
6471,boleto,1,149.44
6226,credit_card,3,157.30
74082,credit_card,3,217.54
9338,credit_card,1,108.11
97530,voucher,1,11.99
1181,credit_card,2,166.16
92871,boleto,1,31.38
64383,credit_card,1,57.32
67284,credit_card,1,34.78
2539,credit_card,6,66.78
97619,credit_card,1,92.45
72107,boleto,1,87.56
76870,credit_card,1,88.97
4443,boleto,1,36.98
53424,credit_card,1,27.68
25895,credit_card,1,22.68
29790,boleto,1,138.68
60542,credit_card,8,102.03
76812,voucher,1,10.81
23466,credit_card,9,214.04
49225,credit_card,1,126.44
18012,credit_card,10,1415.80
28183,credit_card,1,240.10
76948,credit_card,1,79.62
94487,boleto,1,83.72
52643,credit_card,5,150.18
51147,credit_card,4,40.10
46845,credit_card,2,129.47
568,boleto,1,587.94
38806,credit_card,7,151.61
93026,voucher,1,20.00
51272,boleto,1,194.96
6153,credit_card,3,368.04
2024,credit_card,5,57.83
45621,credit_card,3,61.64
53900,boleto,1,107.80
29462,credit_card,5,56.98
79768,credit_card,8,388.25
58511,voucher,1,25.00
20967,credit_card,1,35.00
62700,credit_card,1,87.59
4942,credit_card,1,21.43
30729,credit_card,8,85.27
16773,credit_card,4,68.65
81017,credit_card,2,133.46
33359,credit_card,1,51.79
47903,credit_card,3,544.52
68775,credit_card,1,38.96
78809,credit_card,2,125.16
96603,credit_card,1,54.22
51590,credit_card,3,162.96
85078,credit_card,5,110.42
78291,credit_card,2,129.22
90824,boleto,1,59.96
47261,boleto,1,88.19
60307,credit_card,3,33.75
22492,voucher,1,158.28
94349,debit_card,1,872.43
94350,credit_card,3,121.68
37324,credit_card,8,356.16
90232,credit_card,1,37.00
6399,boleto,1,72.70
46204,credit_card,2,112.89
83598,boleto,1,102.39
75630,credit_card,9,96.80
39535,debit_card,1,553.23
52587,credit_card,2,138.50
87330,boleto,1,38.09
99197,credit_card,2,87.55
53156,credit_card,1,107.85
22336,credit_card,2,47.59
62372,boleto,1,146.57
56882,credit_card,10,158.85
56052,voucher,1,353.43
17428,credit_card,5,54.00
30891,boleto,1,163.98
29227,credit_card,2,93.30
799,credit_card,1,91.05
83759,credit_card,4,43.26
97406,credit_card,6,165.00
83995,credit_card,2,87.64
34864,credit_card,1,82.44
48937,boleto,1,243.04
26041,boleto,1,105.37
63788,credit_card,2,197.44
78580,credit_card,2,45.48
60178,boleto,1,85.62
32303,debit_card,1,63.10
10657,credit_card,1,35.38
72239,voucher,1,64.92
50546,boleto,1,138.60
19993,boleto,1,137.80
34332,credit_card,10,159.21
28584,credit_card,2,68.04
4265,credit_card,6,351.25
55485,credit_card,1,41.09
47789,voucher,1,105.67
19038,voucher,1,158.95
29646,credit_card,2,189.00
70918,credit_card,3,32.50
87595,credit_card,1,58.52
47691,boleto,1,186.85
10433,boleto,1,309.01
50018,credit_card,5,123.18
35622,credit_card,3,161.86
22067,boleto,1,197.96
81959,boleto,1,37.77
91754,credit_card,1,101.22
31113,credit_card,2,67.92
90029,credit_card,4,206.78
88025,credit_card,1,69.61
1859,credit_card,2,168.88
64656,voucher,1,50.00
96967,credit_card,1,71.04
26574,credit_card,9,96.70
37560,credit_card,2,56.78
64131,credit_card,10,545.13
42922,boleto,1,314.31
8095,credit_card,2,48.04
13434,credit_card,1,196.01
42942,credit_card,1,69.78
7955,credit_card,2,210.22
61495,boleto,1,318.23
86759,boleto,1,34.92
77534,credit_card,5,66.67
36436,credit_card,1,90.88
54562,credit_card,4,155.05
67902,boleto,1,107.55
71885,credit_card,1,107.78
20328,boleto,1,47.94
54378,credit_card,3,147.47
25370,credit_card,1,67.56
81983,boleto,1,138.90
3903,boleto,1,40.69
10977,credit_card,1,103.43
46279,voucher,1,26.68
72231,credit_card,2,144.31
85778,credit_card,1,49.42
11644,credit_card,9,90.30
30067,credit_card,8,729.17
37734,credit_card,5,70.53
15629,credit_card,1,8.44
5695,credit_card,1,100.11
72087,credit_card,2,111.32
13917,voucher,1,95.56
74038,credit_card,1,106.38
55862,credit_card,3,118.90
91488,boleto,1,92.24
81305,credit_card,1,82.67
43368,credit_card,10,222.01
81474,credit_card,1,175.87
57513,boleto,1,101.34
4098,credit_card,3,156.19
79902,credit_card,2,90.25
33231,boleto,1,154.22
72011,credit_card,2,27.77
74133,credit_card,1,189.19
63241,credit_card,6,67.69
41840,boleto,1,73.34
36803,boleto,1,142.10
46745,credit_card,10,139.62
62689,credit_card,1,72.76
32908,credit_card,1,123.67
34255,voucher,1,217.57
90118,debit_card,1,418.90
70211,credit_card,3,86.59
33740,boleto,1,54.00
51521,credit_card,5,181.13
35159,credit_card,10,148.06
11667,credit_card,1,133.18
7016,credit_card,10,157.13
72468,credit_card,1,55.03
28189,credit_card,2,77.98
86241,credit_card,6,157.81
24712,credit_card,3,497.89
77327,credit_card,2,166.11
39914,credit_card,10,395.46
84047,credit_card,4,41.93
65263,credit_card,8,188.52
54351,credit_card,4,151.92
18687,credit_card,1,65.17
61894,credit_card,10,108.12
94138,credit_card,1,37.69
77409,boleto,1,62.28
60044,credit_card,3,222.68
66060,credit_card,2,76.38
24670,credit_card,8,96.80
58759,credit_card,2,127.90
30834,voucher,1,65.71
20336,credit_card,1,86.81
14555,credit_card,2,261.92
22556,credit_card,5,295.56
1307,credit_card,1,131.11
45436,credit_card,1,24.43
79059,credit_card,8,135.00
21548,credit_card,7,75.07
32037,credit_card,1,55.09
72240,credit_card,2,194.91
47665,credit_card,2,53.01
72783,boleto,1,87.02
30073,credit_card,4,99.90
24490,credit_card,1,37.77
28117,credit_card,1,35.42
17002,credit_card,1,43.17
37012,credit_card,3,35.09
36276,credit_card,1,136.83
60613,credit_card,1,173.86
29029,boleto,1,163.79
18304,credit_card,1,55.70
3961,boleto,1,175.08
61611,credit_card,2,185.02
3362,boleto,1,30.09
27511,voucher,1,25.00
14058,credit_card,6,162.04
85040,credit_card,6,66.67
70085,credit_card,1,45.80
19049,credit_card,3,335.48
63760,credit_card,5,56.78
89630,boleto,1,94.30
27854,credit_card,5,322.17
43260,credit_card,2,203.23
448,credit_card,10,189.34
58825,credit_card,2,139.94
21671,credit_card,3,41.56
76249,credit_card,3,125.58
89860,boleto,1,175.08
65526,credit_card,1,108.06
53020,boleto,1,42.10
64394,boleto,1,117.85
96803,credit_card,5,110.20
28198,boleto,1,27.95
7541,credit_card,1,318.44
69546,credit_card,3,163.61
8451,boleto,1,173.68
96083,credit_card,8,86.09
82099,credit_card,1,38.42
56305,boleto,1,67.09
94124,boleto,1,102.03
89537,voucher,1,16.72
34230,credit_card,1,252.83
44815,credit_card,1,65.78
95886,boleto,1,136.91
41477,credit_card,5,52.26
73045,credit_card,2,57.38
40628,boleto,1,46.69
5546,credit_card,4,86.99
58889,boleto,1,123.54
79914,credit_card,1,132.34
22976,credit_card,8,351.48
54793,credit_card,2,79.86
93250,credit_card,1,56.96
27922,boleto,1,205.08
33316,voucher,1,50.00
90334,credit_card,1,96.32
4096,credit_card,7,142.94
32284,credit_card,9,90.28
74307,credit_card,2,54.69
62060,credit_card,3,176.16
62377,credit_card,9,99.30
72905,boleto,1,193.60
63680,voucher,1,38.14
97628,credit_card,4,84.62
87500,boleto,1,61.07
61051,credit_card,5,51.84
19851,credit_card,2,27.77
40193,credit_card,1,22.70
98764,credit_card,1,61.69
30429,credit_card,2,102.74
10257,credit_card,3,63.27
87450,credit_card,1,121.82
68113,boleto,1,133.14
13869,boleto,1,286.88
96015,credit_card,1,53.82
31160,credit_card,4,134.14
40385,credit_card,1,113.62
29403,credit_card,8,219.52
38695,credit_card,4,316.34
17805,credit_card,1,638.51
99234,credit_card,3,110.09
34083,credit_card,3,260.64
41813,credit_card,1,73.34
84373,credit_card,1,24.17
31980,credit_card,10,117.85
72929,boleto,1,76.94
83446,boleto,1,92.35
17983,credit_card,10,957.60
94925,boleto,1,181.17
15767,credit_card,6,218.28
78524,credit_card,1,138.29
12611,credit_card,2,65.14
91275,credit_card,10,158.34
85727,boleto,1,46.85
47306,credit_card,7,73.48
1527,voucher,1,30.00
3252,credit_card,3,192.35
42914,boleto,1,36.69
51552,credit_card,4,386.60
80095,credit_card,3,180.71
19325,credit_card,1,114.42
45538,credit_card,1,52.28
11677,credit_card,4,44.67
94506,credit_card,3,208.36
10831,boleto,1,86.20
15305,credit_card,8,451.75
45079,credit_card,10,319.58
45982,boleto,1,48.69
45453,boleto,1,66.14
60522,credit_card,6,190.22
15530,credit_card,10,279.74
66827,credit_card,3,66.00
53757,boleto,1,55.69
96389,credit_card,10,210.00
91052,voucher,1,62.70
72570,voucher,1,31.92
1483,boleto,1,41.00
61343,boleto,1,116.84
69266,credit_card,1,32.71
96245,credit_card,3,137.58
75210,credit_card,1,84.94
38958,boleto,1,124.70
73664,credit_card,5,159.46
56824,credit_card,1,352.16
26146,credit_card,8,171.47
57384,boleto,1,56.60
57669,credit_card,6,63.10
38186,boleto,1,33.43
51959,credit_card,2,112.83
64051,credit_card,3,119.34
62909,credit_card,1,41.75
84284,credit_card,3,149.26
47231,credit_card,1,66.81
15771,boleto,1,308.41
83863,credit_card,1,18.76
87032,credit_card,3,118.35
65233,credit_card,3,191.14
60995,credit_card,3,35.40
43300,voucher,1,17.69
29882,voucher,1,6.48
17675,credit_card,1,81.25
23882,boleto,1,80.72
82379,boleto,1,199.52
27479,credit_card,1,82.33
21710,credit_card,7,161.71
24449,credit_card,3,85.75
17453,boleto,1,218.37
23277,credit_card,1,36.18
53584,credit_card,5,220.80
87897,boleto,1,121.97
35712,boleto,1,87.50
75105,credit_card,1,84.26
39089,credit_card,6,116.22
72026,credit_card,1,153.90
75993,debit_card,1,163.65
29771,credit_card,1,35.38
88206,boleto,1,619.40
88785,credit_card,2,161.99
97755,voucher,1,15.98
82915,credit_card,1,31.75
20271,credit_card,4,204.46
14433,credit_card,1,76.58
6532,boleto,1,44.69
96109,credit_card,10,225.11
88571,voucher,1,35.36
50805,credit_card,1,279.98
39576,credit_card,3,176.94
31699,credit_card,8,900.30
6898,boleto,1,198.33
8642,credit_card,2,85.12
17539,boleto,1,167.20
24398,credit_card,1,211.74
87256,credit_card,1,52.22
78351,credit_card,5,73.84
30296,credit_card,2,63.10
816,credit_card,1,35.86
44607,credit_card,1,113.15
68881,voucher,1,26.39
77515,boleto,1,30.44
63996,credit_card,9,93.75
10096,credit_card,10,560.02
68456,boleto,1,163.38
76650,credit_card,10,248.85
29348,credit_card,1,101.86
18559,credit_card,10,372.08
21210,boleto,1,359.96
86874,credit_card,2,42.51
97725,credit_card,1,159.94
24112,credit_card,1,16.29
75029,credit_card,2,120.70
52621,credit_card,2,119.88
63725,credit_card,3,38.83
42939,credit_card,1,40.28
7921,credit_card,1,3.07
15505,credit_card,5,204.02
22980,credit_card,1,34.27
30366,boleto,1,42.86
44948,credit_card,2,86.38
40218,credit_card,1,101.62
68994,credit_card,1,30.97
33989,credit_card,3,36.32
26694,credit_card,10,143.82
85874,credit_card,1,161.06
65974,boleto,1,52.51
40307,credit_card,4,153.01
51759,credit_card,1,6.08
88920,boleto,1,77.21
36347,credit_card,4,244.34
30207,credit_card,1,60.02
67385,credit_card,2,55.10
11302,credit_card,1,79.70
13138,credit_card,10,270.34
98775,credit_card,1,101.75
71372,credit_card,1,63.27
28807,credit_card,1,42.68
91851,credit_card,4,237.62
28446,credit_card,5,57.29
77694,credit_card,6,138.06
75937,credit_card,7,288.88
54223,boleto,1,169.85
28276,credit_card,10,220.04
47683,credit_card,4,267.76
6942,boleto,1,124.90
4298,credit_card,5,132.16
98813,credit_card,8,153.10
71847,credit_card,1,82.33
98994,credit_card,1,42.78
94847,credit_card,4,218.35
35227,credit_card,1,164.63
14587,boleto,1,36.68
14496,credit_card,1,95.31
72374,credit_card,4,206.91
93805,credit_card,1,25.50
31345,credit_card,4,187.75
29940,credit_card,1,118.53
25698,voucher,1,69.02
25100,voucher,1,62.78
24642,credit_card,10,152.25
31010,credit_card,1,83.41
70157,credit_card,2,97.78
18954,credit_card,3,76.87
51148,credit_card,10,321.76
13963,boleto,1,59.14
28457,credit_card,2,44.09
63876,credit_card,3,146.77
91771,boleto,1,204.15
20059,boleto,1,96.80
57624,credit_card,2,199.26
2100,credit_card,1,76.18
92439,credit_card,2,174.65
91213,boleto,1,166.49
50341,credit_card,3,74.16
137,credit_card,1,118.35
16751,credit_card,1,34.36
3896,credit_card,1,87.57
86373,credit_card,6,278.59
22656,credit_card,1,76.66
98784,credit_card,3,36.09
64797,credit_card,2,103.07
96597,credit_card,4,268.74
36879,credit_card,1,8.81
85472,credit_card,2,171.02
18359,boleto,1,63.27
82267,boleto,1,297.10
30211,credit_card,1,169.73
70676,credit_card,8,613.51
68782,boleto,1,117.77
53307,credit_card,5,142.12
16981,credit_card,10,105.19
41761,boleto,1,50.86
61426,credit_card,4,133.25
69870,credit_card,5,226.69
62301,credit_card,5,206.18
96402,boleto,1,86.41
49864,credit_card,4,236.17
20532,voucher,1,32.64
60491,credit_card,1,50.09
6270,credit_card,3,71.13
15780,credit_card,10,514.60
88371,credit_card,1,27.34
15426,credit_card,5,59.22
93682,boleto,1,312.49
40598,credit_card,5,364.64
98876,credit_card,1,112.03
38265,credit_card,4,153.84
93934,credit_card,1,53.27
64843,boleto,1,32.79
1125,credit_card,1,323.54
20057,debit_card,1,131.88
51997,credit_card,1,65.01
32439,credit_card,3,209.53
87257,voucher,1,100.00
38713,credit_card,10,172.09
27276,credit_card,5,257.44
58334,credit_card,1,162.55
6986,voucher,1,66.64
82273,credit_card,10,200.93
32830,boleto,1,59.56
56060,credit_card,5,244.91
6002,credit_card,1,86.88
74232,credit_card,3,64.10
48181,boleto,1,61.93
58354,credit_card,4,41.75
9367,credit_card,2,242.81
62724,credit_card,3,225.45
29936,credit_card,10,233.55
30904,credit_card,7,75.17
1494,debit_card,1,33.37
78203,credit_card,6,71.70
7279,credit_card,2,247.23
24064,credit_card,3,84.75
27448,credit_card,1,153.21
42704,credit_card,9,184.75
62198,voucher,1,84.58
88580,credit_card,1,69.90
77593,credit_card,1,58.63
19381,credit_card,3,387.76
52015,credit_card,8,95.44
79545,credit_card,1,69.44
52028,boleto,1,164.80
86996,boleto,1,155.14
42271,credit_card,3,32.69
50043,credit_card,2,171.75
76747,credit_card,1,84.51
72508,boleto,1,322.85
26727,credit_card,10,189.32
90582,credit_card,3,145.29
39948,credit_card,1,26.35
61265,credit_card,2,47.17
36027,credit_card,1,91.01
99413,credit_card,3,141.40
35701,credit_card,1,101.82
39954,credit_card,1,77.89
98686,credit_card,3,160.76
48749,credit_card,3,82.90
35038,credit_card,4,198.00
8510,credit_card,2,29.77
48683,boleto,1,111.53
48714,credit_card,4,94.17
39124,credit_card,1,41.05
4508,credit_card,10,384.66
51516,boleto,1,163.86
90851,credit_card,1,143.21
6286,boleto,1,190.06
2828,boleto,1,141.24
42194,credit_card,1,40.00
36242,credit_card,4,206.76
64438,voucher,1,29.55
61575,boleto,1,241.21
4540,credit_card,1,91.56
89212,boleto,1,50.86
29546,credit_card,4,111.80
27415,credit_card,1,65.09
83690,credit_card,8,237.54
20104,credit_card,10,827.32
50448,boleto,1,89.36
20885,voucher,1,130.32
24710,credit_card,6,69.12
18293,credit_card,4,268.12
53895,credit_card,10,836.70
75321,boleto,1,100.73
40548,credit_card,3,180.71
99281,credit_card,1,77.16
23421,credit_card,6,141.66
34241,credit_card,1,37.68
53459,credit_card,9,182.59
85694,credit_card,1,48.70
86927,credit_card,1,160.57
16169,credit_card,2,103.58
54749,credit_card,1,24.55
63659,credit_card,2,139.96
59105,credit_card,4,95.72
79681,credit_card,6,710.48
40444,credit_card,1,218.49
84546,credit_card,4,129.00
24704,credit_card,1,123.00
82979,credit_card,4,200.75
64170,voucher,1,25.00
28926,credit_card,6,65.10
15296,credit_card,8,93.32
98426,credit_card,2,40.61
88322,credit_card,1,99.74
52029,credit_card,2,120.78
33261,credit_card,8,184.57
33963,credit_card,5,102.89
42435,credit_card,6,124.40
93734,credit_card,1,43.09
11822,credit_card,4,41.38
12902,credit_card,1,49.01
20886,credit_card,2,71.15
15234,credit_card,1,33.51
7885,credit_card,10,271.43
97101,voucher,1,2.96
31884,credit_card,3,42.33
41390,boleto,1,120.22
42436,debit_card,1,109.82
85336,credit_card,1,37.09
32928,credit_card,1,189.01
6312,credit_card,4,142.10
97614,credit_card,10,341.68
3058,boleto,1,37.13
36619,credit_card,3,380.66
35768,boleto,1,37.09
55206,credit_card,2,40.13
70751,credit_card,10,216.15
19220,credit_card,5,288.79
30599,credit_card,4,49.51
3699,credit_card,3,79.38
98307,boleto,1,44.00
86953,boleto,1,132.94
75939,credit_card,1,69.24
43375,credit_card,1,220.74
66822,credit_card,2,58.71
45309,boleto,1,641.18
15564,credit_card,2,141.09
97135,voucher,1,119.25
91083,credit_card,10,948.98
60888,credit_card,3,37.70
42198,credit_card,1,47.00
46224,credit_card,3,550.00
91883,credit_card,3,139.70
44106,boleto,1,181.55
70113,credit_card,6,1202.64
39205,credit_card,2,185.47
63149,credit_card,1,109.29
50425,credit_card,7,79.50
4991,credit_card,1,4.92
75194,voucher,1,58.13
4525,boleto,1,103.86
92042,credit_card,7,172.63
34418,boleto,1,180.90
62852,boleto,1,106.58
76980,credit_card,2,142.94
75113,credit_card,5,52.63
94982,credit_card,1,117.58
14452,voucher,1,31.80
92403,boleto,1,90.88
29592,boleto,1,40.00
30315,credit_card,6,63.44
55040,credit_card,3,186.42
84700,boleto,1,57.50
85496,credit_card,5,1679.63
79353,credit_card,2,126.81
29641,boleto,1,47.50
75226,credit_card,2,99.90
44579,credit_card,1,37.77
76748,voucher,1,50.67
67198,credit_card,4,284.73
80743,credit_card,2,198.54
35687,credit_card,1,116.93
80208,credit_card,8,367.65
98479,voucher,1,47.71
51821,voucher,1,55.17
90976,credit_card,1,63.13
56058,credit_card,9,420.06
60731,credit_card,1,47.77
79538,boleto,1,77.73
2166,credit_card,1,319.11
32516,credit_card,8,159.36
67175,credit_card,2,27.98
62761,boleto,1,127.01
59036,credit_card,1,6.90
92133,credit_card,3,61.36
46198,credit_card,1,60.70
70931,credit_card,5,103.55
64454,credit_card,4,301.31
43357,boleto,1,291.03
82135,boleto,1,39.22
98041,credit_card,10,318.62
87278,credit_card,3,133.25
84475,voucher,1,3.88
74174,credit_card,1,54.68
88198,credit_card,2,102.30
39733,credit_card,8,367.20
33089,credit_card,6,128.48
62055,credit_card,2,46.39
45270,boleto,1,119.66
36210,credit_card,1,5.77
92386,credit_card,1,145.09
69848,credit_card,4,123.32
43572,credit_card,10,298.39
23750,credit_card,1,131.29
43726,credit_card,3,925.38
77368,credit_card,3,38.01
87253,credit_card,1,86.02
50419,credit_card,1,90.62
27939,boleto,1,61.19
84649,credit_card,5,173.67
80428,credit_card,6,453.60
43981,credit_card,7,621.29
13485,credit_card,5,56.44
27056,credit_card,10,298.20
18162,boleto,1,134.94
49871,credit_card,6,70.75
39477,credit_card,1,2.68
24343,credit_card,4,215.80
4174,boleto,1,26.29
84189,credit_card,8,105.29
86542,credit_card,6,106.30
65496,credit_card,4,216.89
94010,credit_card,1,155.00
8741,credit_card,10,169.49
59858,boleto,1,175.31
57911,credit_card,5,71.62
86765,boleto,1,205.68
9480,voucher,1,40.20
63933,credit_card,8,647.54
85211,credit_card,1,48.24
77768,credit_card,1,145.99
27405,credit_card,1,121.01
92170,boleto,1,152.04
96959,credit_card,8,84.79
89020,credit_card,10,103.55
95340,credit_card,10,165.78
38255,credit_card,1,132.05
9870,credit_card,6,212.00
83693,credit_card,2,103.55
53006,credit_card,6,233.93
52685,credit_card,6,1129.85
53056,credit_card,2,136.04
25030,credit_card,9,94.21
31203,credit_card,2,68.43
18351,credit_card,1,122.80
29199,credit_card,5,167.92
31820,credit_card,6,86.74
32911,boleto,1,331.26
26728,credit_card,1,66.78
19239,boleto,1,512.19
4679,credit_card,1,52.76
47651,credit_card,6,333.43
55071,credit_card,8,179.07
19052,credit_card,1,82.55
33845,boleto,1,90.08
3319,credit_card,1,81.50
17462,credit_card,1,37.77
23807,credit_card,5,50.94
10591,credit_card,1,37.77
77436,credit_card,7,148.49
34514,boleto,1,69.22
71044,credit_card,1,48.19
39525,credit_card,3,179.48
21241,boleto,1,67.53
14389,credit_card,5,384.45
42674,boleto,1,39.49
41808,boleto,1,46.85
27615,boleto,1,271.28
21960,boleto,1,706.71
96059,credit_card,1,123.85
40923,credit_card,2,120.13
25590,credit_card,3,474.66
34240,credit_card,3,357.52
34960,credit_card,6,359.91
30581,credit_card,3,279.10
29100,voucher,1,7.61
37915,voucher,1,28.76
22111,boleto,1,81.72
35836,boleto,1,144.65
71612,credit_card,1,18.87
52255,credit_card,1,5.06
3536,credit_card,1,258.02
73252,credit_card,5,59.59
61777,boleto,1,161.13
26866,boleto,1,273.67
74722,credit_card,1,73.34
82743,credit_card,5,103.14
93388,credit_card,1,36.69
40672,credit_card,2,23.90
35924,credit_card,3,120.53
79774,credit_card,1,44.64
90796,credit_card,4,45.78
10870,credit_card,9,195.00
33956,credit_card,1,30.17
44596,credit_card,1,807.54
92365,voucher,1,89.78
4724,credit_card,3,249.68
94373,credit_card,1,77.72
8005,credit_card,5,92.97
35487,credit_card,1,85.25
3999,credit_card,10,945.78
63081,credit_card,2,26.77
1477,credit_card,6,114.98
80725,credit_card,1,14.77
24894,credit_card,4,222.04
17767,credit_card,2,76.76
82376,credit_card,4,94.40
84963,credit_card,3,66.67
27147,credit_card,6,80.35
8594,credit_card,2,50.95
7039,credit_card,10,307.88
6328,credit_card,2,149.59
50981,credit_card,2,109.17
76848,boleto,1,24.52
90565,credit_card,3,210.68
97863,credit_card,10,875.96
32796,credit_card,4,67.53
12917,credit_card,5,114.66
50,boleto,1,130.56
58372,credit_card,2,78.18
4730,boleto,1,137.26
97108,credit_card,8,398.33
20169,credit_card,6,125.69
83974,debit_card,1,822.16
72241,debit_card,1,51.32
37006,credit_card,2,100.18
5291,boleto,1,99.90
25180,boleto,1,207.46
92823,boleto,1,76.08
71451,credit_card,1,107.00
72135,credit_card,1,162.30
43951,voucher,1,63.34
18417,boleto,1,60.39
64211,credit_card,8,201.30
28575,credit_card,5,247.16
13467,credit_card,5,59.11
81647,boleto,1,741.75
56396,credit_card,4,190.09
85344,credit_card,1,99.50
66437,credit_card,1,68.83
82566,credit_card,10,212.02
56380,credit_card,2,76.87
15504,boleto,1,119.82
72251,credit_card,2,595.44
36035,boleto,1,84.65
73394,credit_card,3,107.72
72471,credit_card,1,17.77
60527,credit_card,6,188.06
88500,debit_card,1,277.95
54048,credit_card,1,40.96
40344,boleto,1,195.54
49827,credit_card,4,43.11
60268,boleto,1,112.02
97875,credit_card,2,118.03
83040,credit_card,2,138.74
66163,credit_card,1,283.00
67053,credit_card,4,236.00
98228,credit_card,10,268.08
64548,credit_card,2,99.70
59563,boleto,1,90.17
33684,credit_card,6,62.91
44350,credit_card,10,361.62
63634,boleto,1,160.79
54201,credit_card,5,54.00
71828,credit_card,1,93.85
66660,boleto,1,187.53
76044,credit_card,2,24.68
17530,boleto,1,42.27
43432,boleto,1,68.95
78010,credit_card,4,90.99
49256,credit_card,10,204.41
57367,boleto,1,105.37
88350,credit_card,3,71.15
33576,boleto,1,47.06
77773,credit_card,1,69.16
50078,credit_card,8,425.20
68500,voucher,1,100.00
26328,boleto,1,61.79
46090,credit_card,1,143.99
10077,credit_card,2,177.42
76140,credit_card,3,208.63
86710,credit_card,6,137.71
40822,credit_card,3,31.89
55632,credit_card,2,154.55
7919,credit_card,1,63.36
89412,credit_card,6,151.97
72786,credit_card,1,43.00
74058,credit_card,3,110.32
47374,credit_card,3,60.81
77316,credit_card,1,247.90
38464,boleto,1,284.90
99414,credit_card,1,460.61
