SK_ORDER,DES_PAYMENT_TYPE,QTT_INSTALLMENT,VAL_PAYMENT
17193,credit_card,1,563.15
69710,boleto,1,149.50
60410,boleto,1,55.00
55551,boleto,1,89.58
91595,credit_card,2,108.26
52657,credit_card,1,63.00
62502,boleto,1,131.57
40929,credit_card,2,105.87
31939,credit_card,2,76.86
96850,credit_card,1,108.45
39615,credit_card,2,159.41
85636,boleto,1,66.10
48386,credit_card,10,214.41
12191,credit_card,6,464.86
22233,voucher,1,5.31
51751,credit_card,2,111.89
30490,credit_card,1,37.86
27910,voucher,1,50.00
94144,credit_card,3,166.48
43041,credit_card,2,73.74
21278,credit_card,1,117.90
88078,boleto,1,412.16
98508,boleto,1,58.99
20902,credit_card,2,105.26
4319,credit_card,10,124.84
88406,credit_card,10,163.92
31283,boleto,1,42.76
51637,boleto,1,24.28
40984,credit_card,6,69.12
73299,credit_card,8,229.57
97463,credit_card,2,54.10
10621,credit_card,3,176.63
78386,credit_card,2,40.09
3575,boleto,1,515.93
85784,voucher,1,250.00
86768,debit_card,1,50.24
36607,credit_card,7,79.52
68412,credit_card,3,189.68
92329,credit_card,4,57.72
7172,credit_card,7,159.14
60842,boleto,1,55.37
82481,credit_card,1,68.20
21200,boleto,1,181.66
20564,credit_card,9,208.16
89330,voucher,1,47.26
153,credit_card,5,170.43
66549,credit_card,6,1101.51
3189,boleto,1,66.30
96557,credit_card,1,95.11
15951,credit_card,2,123.46
42833,credit_card,1,144.22
31474,credit_card,10,1133.96
43942,credit_card,2,53.32
84458,credit_card,8,252.19
73522,credit_card,6,125.77
97647,credit_card,1,53.90
83749,credit_card,3,112.10
51276,boleto,1,138.02
33507,credit_card,1,59.16
92876,credit_card,1,228.89
68289,credit_card,1,94.25
5678,credit_card,3,105.28
23331,credit_card,4,225.71
82723,credit_card,6,228.60
13501,boleto,1,95.46
14832,credit_card,4,55.91
59538,credit_card,3,149.58
77302,credit_card,8,82.43
40222,credit_card,3,61.63
37855,credit_card,1,64.76
44292,boleto,1,117.18
96421,credit_card,1,67.13
3646,credit_card,5,207.50
93726,boleto,1,58.37
81595,credit_card,3,118.74
42717,voucher,1,500.00
40015,credit_card,1,31.90
30804,credit_card,2,66.10
52414,credit_card,4,247.83
67040,credit_card,8,166.02
90439,credit_card,5,54.12
39639,credit_card,3,71.72
22884,credit_card,1,137.64
68784,boleto,1,68.39
95046,credit_card,1,39.61
36416,credit_card,2,93.29
47614,debit_card,1,63.13
25884,credit_card,1,54.58
56315,credit_card,3,115.32
51119,boleto,1,39.61
36470,credit_card,5,97.12
96172,credit_card,3,100.68
62453,credit_card,1,143.70
77211,boleto,1,326.79
19023,credit_card,4,234.31
14623,credit_card,3,77.64
7103,credit_card,3,261.07
41371,credit_card,3,149.06
63367,credit_card,2,111.42
87535,credit_card,1,93.82
3274,credit_card,2,78.06
99124,credit_card,12,144.03
82955,credit_card,10,328.74
5548,voucher,1,25.00
97272,voucher,1,8.48
98777,credit_card,5,137.30
33337,credit_card,8,327.98
27411,credit_card,3,140.34
77478,credit_card,2,211.06
2184,credit_card,5,50.14
12238,credit_card,2,57.16
53477,boleto,1,148.06
15716,credit_card,8,374.28
6393,debit_card,1,174.75
41357,credit_card,1,125.52
40792,credit_card,1,96.82
36608,credit_card,2,102.78
25492,credit_card,1,80.77
67849,credit_card,2,376.49
77052,boleto,1,159.40
83625,credit_card,5,194.91
44027,boleto,1,235.26
82256,credit_card,4,106.39
27051,boleto,1,202.82
84855,credit_card,8,345.49
55216,credit_card,3,62.01
79101,credit_card,8,189.08
92532,boleto,1,496.45
92281,debit_card,1,149.31
90903,credit_card,3,76.61
23631,boleto,1,210.03
71768,boleto,1,123.99
66657,boleto,1,25.78
64763,credit_card,4,43.01
44980,credit_card,3,186.40
73001,credit_card,3,38.00
44650,credit_card,10,113.46
9974,boleto,1,184.52
36636,credit_card,3,63.10
38123,credit_card,1,32.75
63999,credit_card,6,122.96
9732,credit_card,10,953.82
67512,credit_card,1,1341.26
98984,credit_card,4,626.76
61170,credit_card,1,97.93
28449,credit_card,3,112.41
28722,boleto,1,35.00
34048,credit_card,1,117.16
32064,credit_card,3,269.01
842,boleto,1,123.04
72166,credit_card,7,143.15
26019,credit_card,2,171.77
84528,credit_card,1,120.07
69306,credit_card,7,76.98
35135,boleto,1,192.00
96847,credit_card,1,41.93
19515,credit_card,2,261.46
27793,boleto,1,134.43
11111,credit_card,6,470.42
78783,credit_card,2,364.41
79106,credit_card,9,195.91
62603,boleto,1,27.68
95344,credit_card,3,114.00
48686,credit_card,10,2304.68
88898,credit_card,6,93.66
34262,credit_card,9,98.56
1915,credit_card,4,157.99
34421,boleto,1,256.20
30766,credit_card,3,128.74
33049,credit_card,3,154.22
48526,credit_card,3,387.37
51412,voucher,1,150.00
21992,boleto,1,233.55
85716,boleto,1,64.00
46203,boleto,1,116.82
53460,credit_card,2,146.90
24422,credit_card,2,135.74
97970,credit_card,3,39.60
21331,credit_card,5,174.76
51489,credit_card,2,64.44
70383,credit_card,2,27.38
40768,credit_card,3,160.54
73909,boleto,1,126.20
77956,credit_card,3,148.03
36394,credit_card,5,193.98
82970,credit_card,1,360.72
25478,credit_card,2,112.64
98077,credit_card,2,141.73
49228,boleto,1,95.72
41931,boleto,1,112.13
87707,boleto,1,175.87
48512,credit_card,2,107.04
12346,voucher,1,21.12
31881,credit_card,1,131.47
82097,credit_card,2,60.09
9696,credit_card,1,111.02
22438,credit_card,4,219.26
63362,credit_card,8,158.69
12408,boleto,1,108.00
59249,credit_card,1,37.69
22055,credit_card,8,117.43
35105,credit_card,5,174.45
49162,boleto,1,84.13
60864,boleto,1,61.75
28589,credit_card,2,176.01
61216,credit_card,3,84.74
50377,credit_card,1,77.71
72987,credit_card,4,64.00
5114,credit_card,10,163.22
76236,debit_card,1,129.59
19635,credit_card,1,96.82
93013,credit_card,1,31.12
53046,credit_card,9,92.34
24190,credit_card,8,921.05
27030,credit_card,4,96.22
27521,credit_card,8,98.84
66345,credit_card,1,86.02
8794,credit_card,3,84.92
42779,boleto,1,126.42
31052,credit_card,3,54.10
68479,credit_card,2,104.68
66210,credit_card,3,155.29
17711,credit_card,2,39.42
45072,credit_card,2,65.13
55701,credit_card,1,34.87
57825,voucher,1,8.26
56150,credit_card,1,193.30
46551,credit_card,4,69.04
49611,credit_card,4,46.00
34449,boleto,1,146.38
40576,credit_card,2,213.46
16735,credit_card,1,22.14
38764,boleto,1,51.89
24294,credit_card,4,186.10
59507,credit_card,4,174.04
71178,credit_card,1,32.83
63894,credit_card,10,316.35
66030,boleto,1,237.72
61382,boleto,1,46.75
40653,credit_card,1,203.51
63446,credit_card,1,51.59
79372,credit_card,1,107.59
72230,voucher,1,34.90
15335,credit_card,9,98.85
71522,credit_card,1,108.12
21480,voucher,1,113.89
85468,boleto,1,57.68
39880,credit_card,3,124.32
14644,credit_card,1,30.13
52141,credit_card,1,47.68
58632,credit_card,10,169.88
52361,credit_card,1,63.10
47588,boleto,1,51.04
90459,boleto,1,107.41
45008,credit_card,5,111.01
6757,credit_card,2,210.21
57749,credit_card,3,166.52
36115,credit_card,4,1693.31
22359,credit_card,1,37.58
22559,credit_card,2,900.00
53854,credit_card,5,102.86
16719,credit_card,7,76.27
5563,credit_card,8,1347.96
83691,voucher,1,30.00
75867,boleto,1,83.50
28425,boleto,1,39.09
39983,credit_card,2,49.51
50253,credit_card,4,212.09
12487,boleto,1,89.96
32196,credit_card,7,318.44
92426,credit_card,5,102.12
79507,credit_card,8,202.83
9969,credit_card,2,112.62
29930,credit_card,3,37.38
16129,boleto,1,111.89
56471,credit_card,3,185.98
53226,credit_card,5,99.74
44991,credit_card,1,83.14
41509,credit_card,10,619.07
52149,debit_card,1,34.03
90562,debit_card,1,376.22
48188,boleto,1,112.84
51324,credit_card,3,77.57
30604,credit_card,1,57.07
27459,credit_card,1,58.63
18266,credit_card,1,72.58
25994,credit_card,8,184.20
48925,credit_card,10,233.78
32167,boleto,1,63.61
89865,credit_card,1,72.66
84366,credit_card,3,35.09
62855,credit_card,8,310.03
68889,credit_card,1,55.24
8573,credit_card,1,34.00
73147,credit_card,1,75.53
31433,credit_card,1,115.94
74556,credit_card,3,72.70
16002,credit_card,10,215.56
28455,voucher,1,8.00
83304,credit_card,1,50.53
75911,credit_card,2,239.50
70033,credit_card,7,78.18
53660,credit_card,1,226.85
87381,boleto,1,67.50
10135,credit_card,10,116.13
93218,credit_card,8,217.83
35391,credit_card,7,72.18
80956,boleto,1,37.46
90640,credit_card,1,48.30
10335,boleto,1,561.66
69461,credit_card,10,386.24
85165,credit_card,6,198.91
80774,voucher,1,82.21
80508,boleto,1,122.17
18822,credit_card,2,75.17
31143,credit_card,3,168.41
52983,boleto,1,81.88
34651,boleto,1,1534.58
8080,credit_card,1,1.85
67689,boleto,1,271.42
24934,boleto,1,70.14
44369,credit_card,2,83.68
7632,credit_card,3,123.49
80683,boleto,1,55.28
2460,credit_card,4,100.90
21437,credit_card,4,47.95
91454,credit_card,1,57.99
33350,boleto,1,153.10
97025,voucher,1,51.37
49619,boleto,1,209.99
4290,credit_card,1,109.08
68445,boleto,1,244.32
81,boleto,1,59.10
11652,credit_card,6,61.45
38492,voucher,1,24.18
66811,credit_card,2,111.89
42659,boleto,1,66.05
20562,credit_card,9,97.79
37718,boleto,1,46.20
39924,credit_card,1,89.08
20640,credit_card,1,55.99
27108,credit_card,10,271.20
5344,voucher,1,100.00
13871,voucher,1,50.00
26782,credit_card,4,46.05
95472,credit_card,6,648.15
81830,credit_card,2,65.78
21543,credit_card,1,28.01
8588,credit_card,3,38.80
4731,credit_card,4,85.45
5659,credit_card,1,28.79
73759,boleto,1,51.50
14961,credit_card,1,241.49
58393,credit_card,3,90.81
72959,credit_card,7,200.37
88117,credit_card,10,206.78
27107,credit_card,2,149.72
25067,boleto,1,48.93
16911,credit_card,6,65.09
45668,credit_card,2,81.09
53648,credit_card,10,363.76
15189,credit_card,1,67.49
81248,credit_card,1,31.93
34444,credit_card,1,234.00
43088,credit_card,1,74.21
38187,credit_card,4,62.11
66463,credit_card,2,207.50
65280,voucher,1,181.88
82820,boleto,1,115.10
22720,credit_card,3,165.30
92685,credit_card,1,46.58
47333,credit_card,10,321.58
27724,credit_card,10,979.91
26725,boleto,1,71.58
92351,credit_card,2,29.17
747,credit_card,1,105.37
9206,credit_card,1,139.29
5970,credit_card,1,59.27
73974,credit_card,2,204.43
18720,credit_card,2,27.40
17313,boleto,1,77.47
16172,boleto,1,297.62
26455,voucher,1,7.73
37299,boleto,1,178.15
92500,credit_card,5,59.69
13764,credit_card,3,121.42
48578,boleto,1,96.96
2910,boleto,1,28.31
98555,credit_card,6,262.07
15115,credit_card,6,73.58
96380,credit_card,10,123.87
94017,credit_card,2,149.69
23021,credit_card,5,70.72
29329,credit_card,1,56.50
87639,credit_card,1,68.05
89345,credit_card,1,107.57
23779,credit_card,3,34.30
54843,voucher,1,47.74
39173,credit_card,3,75.50
49088,boleto,1,135.08
6985,credit_card,1,1.97
63799,boleto,1,62.08
23889,credit_card,1,103.37
95393,credit_card,2,137.20
76616,credit_card,2,36.94
65739,credit_card,2,21.24
67467,credit_card,10,227.27
41085,credit_card,3,176.12
19783,boleto,1,109.50
66665,voucher,1,15.48
26274,voucher,1,100.00
96598,credit_card,3,148.50
61481,credit_card,1,69.94
33437,credit_card,5,182.51
46624,credit_card,6,157.43
91057,credit_card,1,42.58
32349,credit_card,6,117.86
65952,voucher,1,136.73
72201,boleto,1,64.23
56098,credit_card,10,164.23
96033,credit_card,1,363.12
69372,credit_card,1,26.68
14080,boleto,1,259.59
67499,credit_card,2,72.75
7695,voucher,1,1.05
91621,boleto,1,61.85
15304,credit_card,4,80.60
23556,boleto,1,105.08
26799,boleto,1,52.62
23843,boleto,1,137.04
42614,credit_card,2,123.56
6082,boleto,1,55.56
56691,boleto,1,51.84
3075,credit_card,1,139.36
97538,credit_card,2,74.16
46932,credit_card,3,97.65
17550,voucher,1,15.15
10650,boleto,1,160.17
58985,credit_card,1,18.39
13130,credit_card,2,62.91
33217,credit_card,10,275.38
57636,credit_card,6,647.91
26312,boleto,1,111.89
22499,voucher,1,167.26
53542,credit_card,3,31.92
17425,voucher,1,900.00
61982,credit_card,1,94.30
42545,credit_card,1,43.78
70709,credit_card,2,162.06
61241,boleto,1,37.86
37303,credit_card,2,100.86
27634,credit_card,1,65.11
78255,credit_card,6,326.82
98844,credit_card,3,67.44
3451,credit_card,8,515.94
13248,boleto,1,65.78
88790,credit_card,3,288.60
97132,credit_card,1,65.00
63800,boleto,1,52.85
23979,credit_card,1,28.29
25631,boleto,1,25.79
13793,credit_card,3,92.97
33789,credit_card,1,21.99
77198,boleto,1,47.53
40780,credit_card,10,103.55
59478,boleto,1,98.35
44194,credit_card,4,296.28
72276,boleto,1,253.87
59920,credit_card,4,125.14
98612,credit_card,3,669.96
65676,voucher,1,62.28
56881,credit_card,1,72.36
37650,credit_card,4,242.99
14068,voucher,1,115.81
94595,credit_card,1,36.75
67608,boleto,1,100.82
87286,credit_card,1,28.25
97089,credit_card,3,107.55
51595,credit_card,7,158.23
65657,credit_card,2,117.26
55968,credit_card,2,255.88
39547,credit_card,2,77.63
73599,credit_card,4,84.36
33655,credit_card,3,34.33
89391,credit_card,4,93.86
34795,credit_card,1,43.22
88076,credit_card,3,85.62
81495,voucher,1,285.73
45861,credit_card,1,111.02
86472,credit_card,9,96.71
21558,boleto,1,36.75
95154,credit_card,4,258.38
16937,credit_card,1,61.59
92215,boleto,1,60.10
27485,credit_card,1,128.88
9296,credit_card,2,232.78
19241,boleto,1,104.38
15509,credit_card,1,51.00
15433,credit_card,2,44.23
15705,credit_card,1,41.69
63188,boleto,1,69.90
54315,credit_card,1,96.05
61638,debit_card,1,216.22
14405,credit_card,6,68.89
28600,credit_card,1,35.19
9169,debit_card,1,82.87
81979,credit_card,2,367.20
67142,boleto,1,147.63
65408,credit_card,1,102.47
9609,credit_card,1,113.86
64268,credit_card,1,105.99
9815,credit_card,2,28.88
31936,boleto,1,130.80
78250,credit_card,1,117.92
54731,credit_card,6,61.05
35251,credit_card,1,57.53
84237,credit_card,3,140.67
10982,credit_card,1,186.85
73334,boleto,1,104.83
84465,credit_card,6,186.82
33148,credit_card,4,133.76
44330,credit_card,4,520.89
54497,credit_card,4,47.51
55699,credit_card,5,998.10
88725,credit_card,5,283.49
81329,voucher,1,35.08
61569,credit_card,4,398.98
45189,credit_card,9,99.65
26007,credit_card,2,65.09
10441,boleto,1,51.38
90174,credit_card,3,262.68
91655,credit_card,5,164.79
12470,credit_card,1,43.88
46246,boleto,1,179.84
15444,credit_card,6,68.66
93993,voucher,1,310.34
97905,boleto,1,75.07
98093,credit_card,10,435.23
40401,credit_card,3,315.02
73886,credit_card,8,102.03
15963,credit_card,1,121.02
41854,credit_card,1,81.50
83541,boleto,1,89.57
53471,credit_card,3,165.80
63157,credit_card,7,365.29
7049,credit_card,1,107.27
27785,debit_card,1,67.44
22033,credit_card,3,57.19
69744,credit_card,1,37.25
1730,credit_card,6,151.01
33134,boleto,1,1244.12
39926,boleto,1,665.98
10809,credit_card,4,403.05
96644,voucher,1,65.15
92111,credit_card,3,408.79
13927,credit_card,2,113.92
10708,credit_card,6,145.65
15528,voucher,1,99.65
21966,credit_card,8,224.67
79417,credit_card,1,47.64
97895,boleto,1,31.51
80780,credit_card,5,112.61
25295,credit_card,15,1381.31
44359,credit_card,8,166.35
86469,credit_card,8,286.56
61921,credit_card,1,92.28
38607,credit_card,8,231.66
91840,boleto,1,110.46
63222,credit_card,2,45.00
75786,credit_card,1,22.38
22733,boleto,1,71.50
24425,credit_card,1,60.13
14887,credit_card,4,234.52
9070,boleto,1,138.60
74110,credit_card,3,131.82
86553,boleto,1,305.27
75086,boleto,1,69.49
61063,credit_card,1,99.74
15202,credit_card,6,214.32
922,boleto,1,76.76
95381,credit_card,2,48.68
49565,credit_card,1,52.53
63940,credit_card,2,41.18
35175,credit_card,1,77.57
15562,credit_card,3,107.96
71298,credit_card,6,338.88
88012,credit_card,1,26.69
40839,credit_card,1,34.09
64253,credit_card,10,190.09
1506,credit_card,7,181.26
88764,voucher,1,3.36
51758,credit_card,3,35.38
81962,credit_card,3,97.25
9374,credit_card,2,26.86
69486,credit_card,10,111.13
54267,voucher,1,37.88
77490,credit_card,3,286.66
57087,credit_card,3,165.25
73792,debit_card,1,207.32
1999,credit_card,1,107.75
92007,credit_card,2,41.84
69893,boleto,1,57.99
72567,credit_card,4,44.69
43148,credit_card,1,85.60
38339,credit_card,1,36.69
60664,credit_card,2,147.97
28434,credit_card,1,86.53
95964,credit_card,3,36.68
48306,credit_card,3,95.37
27495,credit_card,1,2.74
92335,credit_card,10,850.56
10024,credit_card,2,120.08
86830,debit_card,1,71.62
17006,credit_card,5,53.31
29097,credit_card,3,75.55
47000,credit_card,1,96.19
74193,boleto,1,28.76
44770,credit_card,5,154.74
95409,credit_card,5,153.49
86576,credit_card,5,104.37
21419,credit_card,3,91.66
43504,boleto,1,30.19
64231,credit_card,7,355.12
52654,credit_card,8,111.85
22698,credit_card,10,420.94
85345,credit_card,1,126.57
33975,boleto,1,99.22
11396,credit_card,5,279.57
38457,credit_card,1,134.94
27708,credit_card,4,125.36
55207,credit_card,1,5.82
78191,credit_card,6,164.62
43835,credit_card,3,158.07
51420,credit_card,1,169.61
65305,boleto,1,75.25
58850,credit_card,2,73.15
26123,boleto,1,241.71
87043,credit_card,1,56.93
99139,credit_card,1,318.82
51114,credit_card,1,90.84
18267,credit_card,10,159.27
96219,credit_card,10,141.23
58381,credit_card,10,120.97
36132,credit_card,5,57.16
49356,credit_card,4,352.64
87397,credit_card,3,99.70
22494,voucher,1,98.52
18591,credit_card,3,37.46
62892,credit_card,9,96.83
17364,credit_card,1,139.07
2998,credit_card,5,142.92
59417,credit_card,4,250.57
59270,credit_card,8,128.20
97657,credit_card,7,71.63
85797,boleto,1,31.77
73573,credit_card,10,371.89
22776,credit_card,2,61.75
35943,credit_card,3,142.10
57244,credit_card,1,108.00
59052,boleto,1,27.39
76774,credit_card,3,205.99
25552,credit_card,1,73.99
1460,boleto,1,48.27
34611,credit_card,1,98.90
98920,credit_card,3,70.03
91419,boleto,1,108.31
70231,credit_card,4,97.87
6833,boleto,1,35.77
28688,boleto,1,24.86
1312,credit_card,5,51.84
77092,credit_card,6,214.76
73945,boleto,1,116.45
87746,boleto,1,116.12
1031,credit_card,1,55.74
35188,credit_card,1,173.25
39810,boleto,1,306.23
89829,credit_card,2,92.77
56497,credit_card,2,35.09
5909,credit_card,1,22.10
33039,credit_card,1,61.69
57717,credit_card,1,35.77
69051,credit_card,2,160.77
39607,boleto,1,199.20
945,credit_card,4,201.47
71799,credit_card,1,133.18
55565,credit_card,10,136.52
3551,credit_card,1,25.87
35102,credit_card,8,104.05
43415,credit_card,1,145.66
21329,credit_card,4,220.27
7246,boleto,1,70.14
46445,voucher,1,54.23
11160,credit_card,2,23.11
37378,boleto,1,81.99
96718,credit_card,2,42.68
10381,credit_card,1,132.02
550,boleto,1,132.57
37157,credit_card,1,160.76
88478,boleto,1,193.79
15914,boleto,1,115.84
31618,credit_card,10,661.76
42381,credit_card,2,220.04
42708,credit_card,10,228.01
30449,credit_card,2,50.35
33685,credit_card,2,159.52
12834,credit_card,6,144.39
89527,credit_card,4,133.95
6033,credit_card,8,204.07
20125,credit_card,7,376.85
31661,credit_card,6,138.65
32761,credit_card,2,50.77
55114,credit_card,2,104.85
89910,credit_card,6,147.35
23212,boleto,1,46.78
97063,credit_card,5,259.94
7097,boleto,1,74.07
17689,credit_card,1,52.34
32147,credit_card,3,148.53
1463,credit_card,2,189.59
90530,credit_card,2,161.54
62800,credit_card,2,191.22
22985,credit_card,2,144.14
23044,boleto,1,64.42
60055,credit_card,1,114.99
57409,credit_card,10,143.26
92807,credit_card,3,175.87
84072,credit_card,1,14.76
31131,credit_card,1,39.00
82648,credit_card,10,367.20
18672,credit_card,8,104.84
57598,credit_card,2,270.94
80216,credit_card,10,211.51
61101,credit_card,4,64.43
61509,credit_card,1,2.98
23288,credit_card,2,119.74
58881,boleto,1,91.23
666,credit_card,3,314.21
97728,boleto,1,778.05
16235,credit_card,5,96.65
87506,credit_card,1,63.29
7533,credit_card,10,280.61
18030,credit_card,5,238.41
41197,boleto,1,35.84
76926,credit_card,2,98.35
33108,credit_card,6,69.96
19038,credit_card,1,15.77
64658,credit_card,3,154.62
40128,credit_card,5,84.23
15762,boleto,1,58.60
83206,credit_card,1,130.16
55783,credit_card,1,35.36
88140,credit_card,1,214.38
22626,credit_card,2,69.33
37495,credit_card,4,233.93
48504,credit_card,3,97.24
11252,credit_card,8,217.94
11863,credit_card,1,54.43
88176,credit_card,5,1626.83
25793,boleto,1,48.13
7581,credit_card,3,114.67
74818,credit_card,2,61.52
78767,boleto,1,31.75
57851,credit_card,1,127.69
34333,credit_card,1,36.00
25902,credit_card,1,215.82
82904,boleto,1,166.78
26535,credit_card,3,195.01
38244,credit_card,2,186.62
30741,credit_card,8,419.06
20268,credit_card,4,82.55
34128,boleto,1,45.00
47238,credit_card,6,130.01
35532,credit_card,2,62.00
53572,credit_card,1,18.02
11344,voucher,1,32.40
67839,credit_card,3,57.99
51443,credit_card,1,49.53
23966,credit_card,3,199.72
80429,credit_card,8,338.64
1876,credit_card,1,28.00
82605,credit_card,1,12.89
63028,credit_card,2,163.89
83322,credit_card,10,143.21
59931,credit_card,1,47.00
73640,credit_card,2,231.39
96066,credit_card,7,104.37
2769,voucher,1,109.83
95921,credit_card,1,258.70
52327,credit_card,2,50.14
81925,credit_card,1,36.69
17280,credit_card,3,95.11
66337,voucher,1,9.46
94437,boleto,1,475.42
22717,credit_card,8,265.73
93698,boleto,1,67.36
86289,credit_card,1,37.61
8795,credit_card,8,195.91
47452,credit_card,4,49.23
94015,credit_card,1,0.89
75557,credit_card,5,59.60
10800,credit_card,6,552.26
92207,boleto,1,2096.14
5868,credit_card,2,77.57
74907,voucher,1,48.53
51883,credit_card,2,93.12
39467,boleto,1,32.38
90767,credit_card,5,72.53
47356,credit_card,2,102.03
39476,credit_card,8,153.96
77623,boleto,1,295.61
95553,credit_card,4,101.14
50670,boleto,1,126.20
64173,credit_card,8,634.83
32437,credit_card,1,70.04
80422,voucher,1,12.34
50052,boleto,1,34.00
16063,credit_card,1,68.44
86037,credit_card,3,166.20
93308,boleto,1,63.59
52232,credit_card,1,174.70
14821,credit_card,3,70.12
97761,boleto,1,49.36
74563,credit_card,12,263.24
49610,credit_card,1,57.21
27626,credit_card,4,277.22
83636,credit_card,3,45.49
98662,boleto,1,50.73
34246,credit_card,4,190.98
16081,boleto,1,98.54
55744,credit_card,1,35.77
86078,credit_card,7,385.74
17115,credit_card,2,116.68
41733,credit_card,8,83.55
37137,credit_card,10,2732.06
69596,credit_card,10,279.17
11623,credit_card,5,371.32
36252,credit_card,2,23.68
86201,credit_card,2,114.74
86390,credit_card,6,307.69
97982,credit_card,1,153.72
36999,credit_card,3,256.43
19592,credit_card,6,64.82
48114,voucher,1,78.09
27972,credit_card,1,111.27
55376,credit_card,1,54.00
64937,debit_card,1,135.82
73958,credit_card,1,35.13
36701,credit_card,1,89.55
67589,boleto,1,324.88
97188,boleto,1,179.34
73466,credit_card,2,69.76
14684,voucher,1,52.27
48978,credit_card,1,69.64
55353,boleto,1,119.66
90710,credit_card,10,258.29
19156,credit_card,2,173.27
52634,credit_card,1,55.37
1358,credit_card,4,217.78
4255,credit_card,3,151.06
12701,credit_card,2,156.30
44025,credit_card,1,147.37
90612,credit_card,2,188.28
78226,boleto,1,145.12
84475,credit_card,1,2.62
81732,credit_card,3,1564.07
79253,credit_card,3,220.28
65999,credit_card,10,645.26
15053,credit_card,1,46.39
77955,credit_card,1,31.58
9180,boleto,1,68.89
46593,voucher,1,19.15
8546,boleto,1,75.17
82448,credit_card,4,215.80
14330,credit_card,1,27.78
66799,boleto,1,169.49
28145,credit_card,2,148.97
24679,credit_card,2,254.83
64391,credit_card,1,268.62
66124,credit_card,7,145.72
82028,credit_card,2,127.37
60015,credit_card,3,77.54
25183,debit_card,1,134.93
54512,credit_card,6,88.45
71058,credit_card,1,121.17
7228,credit_card,10,167.90
49309,boleto,1,99.32
13231,credit_card,4,96.22
95687,credit_card,2,84.85
54986,boleto,1,317.40
90799,boleto,1,44.46
2169,boleto,1,49.64
25413,boleto,1,298.58
40460,credit_card,1,85.73
42985,credit_card,7,72.68
93531,boleto,1,24.69
54454,credit_card,5,54.51
5973,credit_card,8,492.08
90306,credit_card,2,77.29
36787,boleto,1,68.20
74944,boleto,1,211.00
62053,credit_card,1,39.75
63031,credit_card,1,125.66
4246,credit_card,2,74.03
41842,credit_card,2,190.44
62770,credit_card,5,235.92
5161,credit_card,7,77.57
18944,credit_card,5,148.45
56876,credit_card,1,77.57
45460,credit_card,2,162.06
50059,boleto,1,259.03
35802,boleto,1,165.70
17189,credit_card,8,151.18
10993,boleto,1,143.73
50086,voucher,1,20.00
3314,credit_card,1,54.76
62077,credit_card,1,126.23
2961,credit_card,1,151.60
79089,credit_card,1,75.17
81565,credit_card,2,160.47
19464,credit_card,4,123.89
29709,credit_card,1,80.81
13421,credit_card,7,299.20
73713,credit_card,5,51.37
72418,credit_card,1,39.11
29019,credit_card,2,132.69
88945,credit_card,4,287.64
61990,boleto,1,53.95
77640,credit_card,4,217.64
7593,credit_card,1,82.33
48720,boleto,1,42.89
25933,voucher,1,0.66
11254,credit_card,2,163.39
46558,boleto,1,33.84
68390,boleto,1,39.17
19221,credit_card,8,205.64
33560,boleto,1,50.51
94881,credit_card,3,150.83
2375,credit_card,1,64.78
32970,credit_card,2,145.95
56363,credit_card,3,81.11
55450,credit_card,9,95.40
86578,credit_card,1,74.94
74126,voucher,1,17.00
22073,credit_card,4,41.78
34954,credit_card,2,163.69
43849,credit_card,2,123.25
44293,boleto,1,53.00
64650,voucher,1,100.00
7678,credit_card,4,208.63
80915,credit_card,3,99.00
67126,credit_card,10,556.01
17009,credit_card,2,221.47
24779,credit_card,10,622.16
3383,credit_card,8,114.92
14830,credit_card,9,95.77
70934,credit_card,3,66.80
29878,boleto,1,35.79
45244,boleto,1,58.70
50870,credit_card,3,105.38
57491,boleto,1,102.03
96683,credit_card,2,29.42
97372,credit_card,3,99.43
34398,credit_card,3,63.39
98037,credit_card,2,66.60
53653,credit_card,2,73.43
59548,credit_card,1,75.51
21507,voucher,1,44.53
9269,boleto,1,63.10
29587,credit_card,5,182.49
74195,credit_card,5,470.48
71397,credit_card,3,661.43
85229,credit_card,2,55.28
97853,credit_card,2,44.24
60578,credit_card,5,117.85
88376,boleto,1,32.37
5596,credit_card,2,194.12
65731,credit_card,2,63.42
29295,credit_card,6,68.71
78421,credit_card,2,24.83
2504,credit_card,10,990.45
43005,credit_card,1,45.00
57346,credit_card,2,68.64
42273,credit_card,1,77.57
98291,credit_card,5,58.03
8528,credit_card,8,475.20
51536,credit_card,10,776.84
50563,debit_card,1,530.71
65968,boleto,1,22.77
45727,voucher,1,69.96
47037,boleto,1,84.78
72062,boleto,1,57.68
11295,credit_card,6,137.31
56118,boleto,1,91.36
69572,credit_card,4,137.41
80122,credit_card,2,42.12
71433,boleto,1,303.19
93139,credit_card,1,75.17
70645,credit_card,2,127.92
89854,credit_card,1,122.01
42719,voucher,1,54.27
19771,boleto,1,195.91
84287,credit_card,2,115.29
73116,credit_card,2,117.76
65888,boleto,1,182.44
90550,credit_card,5,198.53
36192,credit_card,2,72.99
55442,credit_card,1,10.81
89426,credit_card,4,86.92
38573,voucher,1,15.52
923,credit_card,1,95.58
36599,boleto,1,43.98
20390,credit_card,1,195.80
45598,credit_card,2,103.55
88521,boleto,1,147.97
37623,credit_card,7,161.45
