SK_CUSTOMER,ID_CUSTOMER,COD_ZIP,DES_CITY,COD_STATE
22470,86a37dbd4b61a93b6fb20527263bca1d,04524,Sao Paulo,SP
22471,199ead1f7765436813bea595273e98f9,13174,Sumare,SP
22472,3fdde9457a17527537b064818b4c0169,22010,Rio De Janeiro,RJ
22473,a70de1d2619f2113a39a18ad83dce472,12960,Nazare Paulista,SP
22474,f0ab4acc7e4a8236d84d6f74bad11b0e,41815,Salvador,BA
22475,8de47e3c79765207cd3b53d4c95ed949,35669,Papagaios,MG
22476,590fb09b045f7fad50f7145578bf8fb4,89802,Chapeco,SC
22477,3101541ce748b5b519502b237d72b5d5,36036,Juiz De Fora,MG
22478,c56908e1041936843d95e0aae415f155,22041,Rio De Janeiro,RJ
22479,d8e3846d82e712608dfda713b5929998,69927,Porto Acre,AC
22480,347e101206864757b72e2b1b64a3cf5a,58042,Joao Pessoa,PB
22481,28f6ea6858cfdf1b45f4a3623a6955e6,30882,Belo Horizonte,MG
22482,8d94fa91bea7233457b072d8cf215d09,02071,Sao Paulo,SP
22483,7b6e705e0e5932d5846469a8996d4b51,07942,Francisco Morato,SP
22484,1abdc49c7bd22f2db9b6a05c45628561,25946,Guapimirim,RJ
22485,32a3ada5122db707af954598a05fb6f1,64180,Esperantina,PI
22486,cbc5606f1ee34f29834269e606c23cc9,13560,Sao Carlos,SP
22487,848ffdeb191369d63983e8391411cbc0,13830,Santo Antonio De Posse,SP
22488,e48fe5d0e0da16a99b9ed1e40ddeac72,28300,Itaperuna,RJ
22489,d86572e0790d1fb81bb9112430dd660f,01152,Sao Paulo,SP
22490,92eef49ec1452a8cdfdc803bf88e4288,03577,Sao Paulo,SP
22491,bad622badcfb7d8bd521cba68dfd75ab,64006,Teresina,PI
22492,e731292398b99dcea2bf190c3327dfec,79041,Campo Grande,MS
22493,d43e9219fb6746cf271e4be039f75ca0,23042,Rio De Janeiro,RJ
22494,dd8127782124fd0c7e5d054250651a6c,19026,Presidente Prudente,SP
22495,d2b141e8cefd8acb97baee4b25b01ea5,08142,Sao Paulo,SP
22496,b825c71fecd094d9809cf05cfa80eb37,89270,Guaramirim,SC
22497,ae1b14ddfdde090ddee628da4ac485b8,07916,Francisco Morato,SP
22498,085fda9ad0f070bc313c536d8ce07882,62810,Icapui,CE
22499,1be0dd2f660a5a04ee20d608075f1b83,87160,Mandaguacu,PR
22500,e2aaac764021d16f6585598a89c5e583,13731,Mococa,SP
22501,2456c34ff4ea4f59234ae9fc04adfe68,29290,Rio Novo Do Sul,ES
22502,6cdb70bd1221c6913ebb68b580713161,13417,Piracicaba,SP
22503,253c9223dfa3bf75327514da2145fe9d,82510,Curitiba,PR
22504,7d05105156cf3f275a36a6dc8c5d479b,03639,Sao Paulo,SP
22505,7a9f83795de1c16c6be36870eccd9b10,90610,Porto Alegre,RS
22506,dde7d3a4aecd8c2db8bc1693d93d5575,88058,Florianopolis,SC
22507,4d746d8722cb2f5a747240f9be720be3,87060,Maringa,PR
22508,1bf918ef7f7109ab40fce559804b274e,04537,Sao Paulo,SP
22509,b11c500270db8e91851a015eb7268f9b,05074,Sao Paulo,SP
22510,2e9688dfc26193a7c2bbb6717beaa13e,37502,Itajuba,MG
22511,5a113025f6654d8f73018aedf5ea5f38,81810,Curitiba,PR
22512,dcf8a19a756f0a9dda118fe6366d3dd2,05615,Sao Paulo,SP
22513,bd127006cdf5f6d30b2d413231cd8415,06355,Carapicuiba,SP
22514,b82c4220110dc5c1c3d7f067aa9bd065,75860,Quirinopolis,GO
22515,2ba91e12e5e4c9f56b82b86d9031d329,08673,Suzano,SP
22516,db3cd82f04f7b72045a8217f7f510739,13295,Itupeva,SP
22517,29e139325c0dac2e5a95c165699b68c3,14409,Franca,SP
22518,fb61c3e862c5b609f053cc4717391c58,91530,Porto Alegre,RS
22519,a79296ec3a43e42939b3487262c25449,04108,Sao Paulo,SP
22520,98a0a36529eae71762c1f3c388b4ec61,74730,Goiania,GO
22521,2b73a8fa9430b526be65472668b11004,17670,Quintana,SP
22522,f093488f89cad49912ebbed5bd5e66bf,08161,Sao Paulo,SP
22523,2c4635620ba30da704d3bdc7be49ec5b,30664,Belo Horizonte,MG
22524,51a8fc2b9e4808c0c05026e127c6e257,09843,Sao Bernardo Do Campo,SP
22525,734d9a2647b79cfae19586ab63e5eece,13310,Itu,SP
22526,7c8d8a6fe7781ea5ca552abc44920897,64073,Teresina,PI
22527,3dfe06159548750f3766901dd35c4faf,05428,Sao Paulo,SP
22528,e1e500758ecfd8eae3ac31f50644d393,04923,Sao Paulo,SP
22529,ff542e3cf0ba09909e8cfa4ea58186e1,48967,Nucleo Residencial Pilar,BA
22530,48c75023334a516ed72d8dfb615be9d2,21071,Rio De Janeiro,RJ
22531,27dd10f1b20e6b39cdd260a949cec32d,79046,Campo Grande,MS
22532,4f2dfeb959a2433ea55a19d655c41f00,25615,Petropolis,RJ
22533,555d18cdb92307f6fc7046a3579bc675,09185,Santo Andre,SP
22534,73394d273601d0e0e4d2445d854a6e40,73025,Brasilia,DF
22535,23b40690dff585bfde5cb80fdc6b8161,81750,Curitiba,PR
22536,25da2fe41a3784f15e6863b462af834e,54789,Camaragibe,PE
22537,a14a54843c4b23ca87386fe6088fb649,88850,Forquilhinha,SC
22538,e651d841ae3705fa132b3fbeefcbd0ab,72620,Brasilia,DF
22539,a1a9b30f26ebe6e2649967b50c10b0f4,29309,Cachoeiro De Itapemirim,ES
22540,3ff7ca0cebc624cfec47b5c21747f40f,40415,Salvador,BA
22541,54ce593c879d3d84082ab8d1cd076472,35970,Barao De Cocais,MG
22542,ffbda9243760f2492df6e71c590e070a,08250,Sao Paulo,SP
22543,d12dde7252db0c34c17f55e2079f4101,04709,Sao Paulo,SP
22544,5e5fcb984e10a84d0ba9f2ee8e4ad94e,12120,Tremembe,SP
22545,8ee2827a09d8954784a143ce31adb879,27325,Barra Mansa,RJ
22546,a3bf8dad369e2dd3104ae77e1fb68ade,13506,Rio Claro,SP
22547,050ad1d637ed92ecd404ce115736e73a,20780,Rio De Janeiro,RJ
22548,1b359570aa2cf78d48bd2d1a1a2e049c,36900,Manhuacu,MG
22549,ce2364608961bab62ec9fdb15166df40,64040,Teresina,PI
22550,1add0e650dfd0225736b13fd211566f3,13323,Salto,SP
22551,79464312f42f788e5138a105761846e4,11610,Sao Sebastiao,SP
22552,dd937b4f0c1c5be302c660e961fa2e48,39260,Varzea Da Palma,MG
22553,da435b6ace9cf6de3283647e2c33518e,01316,Sao Paulo,SP
22554,ea62078ca96a4eef51c43ca0538a57ab,31160,Belo Horizonte,MG
22555,7e9b88bc5b0aa43c38d8992aa2162006,98280,Panambi,RS
22556,0ca441ec350a00d6fb6fcec25e2f266a,08717,Mogi Das Cruzes,SP
22557,0c6d59647f04b19897e2fd48ae191f27,35162,Ipatinga,MG
22558,f7f4c88bd5093db7e3fc7baad3cd8deb,06754,Taboao Da Serra,SP
22559,0d0e02f035f84b429d470d83437aad47,04622,Sao Paulo,SP
22560,477370c733868fe48e64bb3882ef1b4c,04606,Sao Paulo,SP
22561,db923ab57ea2d9e73563d6a69825da4b,74230,Goiania,GO
22562,5bb34af0aa8e40626c351f96f19bd8ef,41820,Salvador,BA
22563,88b0bac2d79ffc97560b013de0f97f4e,02122,Sao Paulo,SP
22564,7794a175e2771699e4dd7b1e141451e0,31920,Belo Horizonte,MG
22565,305ef4f0803592a0f0ea0c55091d76bd,78735,Rondonopolis,MT
22566,6f8c09c3f8d2a8985268d3134d993c58,08675,Suzano,SP
22567,e94cba4a769c459e51325766ab2ef270,13347,Indaiatuba,SP
22568,c2612bb60a3070e0645ae554b00cb690,34015,Nova Lima,MG
22569,0c3dfc99f2187c03f0e115be04ab0d72,06162,Osasco,SP
22570,b29696a647ad52b16d8d3700ab2bbb47,04747,Sao Paulo,SP
22571,f1a658516724893151252a16cc7d5cc7,30240,Belo Horizonte,MG
22572,db913a930f7150edd2c9d735b27df1b1,29800,Barra De Sao Francisco,ES
22573,96e58fd0928ffbeb0a2fca4506a24e5e,02322,Sao Paulo,SP
22574,2b2615fdbdbd7f81776f95163acbd096,14540,Igarapava,SP
22575,32c1efea2354fe9bc32216cd88c912cf,98340,Cerro Grande,RS
22576,5d0291752b08178d853009985c9dc803,46500,Macaubas,BA
22577,f463d27a26d6aa1d7f438df524c501dd,03819,Sao Paulo,SP
22578,29417cc37ad2d9b4fc93ecf4c6901197,78115,Varzea Grande,MT
22579,4c6f7b26aea4a8af163c9e3723a3ebb5,36270,Ressaquinha,MG
22580,3dd44512bed5b8f60ab5a531c3404b68,14061,Ribeirao Preto,SP
22581,9e0b227113c81f8f7091ab121ac98796,13450,Santa Barbara D'oeste,SP
22582,d31dbd02ac052d662285f678f8994326,18207,Itapetininga,SP
22583,7df9914b5cd074d81dcb343a7107765b,14401,Franca,SP
22584,40b021c327c38680d5256cd686164a87,21331,Rio De Janeiro,RJ
22585,71f85f226eb965408ca5c0d1c0890d8a,15050,Sao Jose Do Rio Preto,SP
22586,d51f51313fb0308cccef08b4cb4ba6ba,24141,Niteroi,RJ
22587,e7da42975653f8bcc8311bdef3847164,27600,Valenca,RJ
22588,d72a1badf2ff0224f537c351bc0fe0be,07417,Aruja,SP
22589,df3be1c92fa27cda84caa922db80c785,22770,Rio De Janeiro,RJ
22590,3d9511a1f386dd62e326b7bee5b1066e,05403,Sao Paulo,SP
22591,a3fffde028a099d424723d6be9963459,89610,Herval D'oeste,SC
22592,d6b79a64bb2794c6d3d9ca2ae31a1228,09450,Rio Grande Da Serra,SP
22593,ba53b621908f52203a18cf2fc0af3fea,04870,Sao Paulo,SP
22594,8b8cfe7e4865337a1e11913c2a778d3e,32641,Betim,MG
22595,4bcc54d7aaf19f0ab804101e8aab291d,21021,Rio De Janeiro,RJ
22596,6262ea8ba816dc9e2a15983222ebf04d,72016,Brasilia,DF
22597,ce88f748efb459730857f1a6513d1ae5,99040,Passo Fundo,RS
22598,5f009a508f2a4bff928bae59151e9587,04150,Sao Paulo,SP
22599,9585a6e7aee2694d60fc9a1b6370f3ba,13611,Leme,SP
22600,b7195944c3ced9b70bb7476dee99984a,21051,Rio De Janeiro,RJ
22601,10d2a255228fa0b30be3453dc1feb36b,12237,Sao Jose Dos Campos,SP
22602,25175de148ab2040aa6fe34ca5eb0d15,03816,Sao Paulo,SP
22603,ad0d03e2b961f34fdc46f626f6862f00,13178,Sumare,SP
22604,14eeea169995dfbeb15c6aa67faf49eb,31060,Belo Horizonte,MG
22605,cd15de0c90eb620ddb7cee20733c9dd1,96420,Bage,RS
22606,d3755d05f292176d47f9135f4309f9b7,60055,Fortaleza,CE
22607,3f97fed1e37bd0bf66b6edf820af2cf1,21330,Rio De Janeiro,RJ
22608,b8865036ecec86d428dd84f85041adb2,13820,Jaguariuna,SP
22609,714297caf60e50119e701dba79157c9c,24240,Niteroi,RJ
22610,3d1e417219b6176d6695c6cf838d599f,17020,Bauru,SP
22611,9bccf54464487719b6a4bd080a41090c,15360,Sud Mennucci,SP
22612,5ea35eba7b2c83a0625f234f47da985a,55296,Garanhuns,PE
22613,17b0e9829728899569d2b8bee6a124d8,22270,Rio De Janeiro,RJ
22614,6e5b962a5db843edc33fd181f87d4725,05025,Sao Paulo,SP
22615,573b52edbe089b1124b9ab66535e07d6,78770,Alto Garcas,MT
22616,742885a3980aa8cfc45909779e60831d,73930,Simolandia,GO
22617,da7e8bf45b833573fe1076e763befd95,22271,Rio De Janeiro,RJ
22618,e14ce3c6c6d5337363712edf760f3a4a,29122,Vila Velha,ES
22619,00b9f074bf913ebcb8e7b9d7f8398782,21860,Rio De Janeiro,RJ
22620,c95fb14e3aa81b3d3115661e7659f72f,13041,Campinas,SP
22621,3dcd5a57a320df6b31415106a56d8635,65145,Santa Rita,MA
22622,5bf143555767db1b0db20d44a043c76d,13276,Valinhos,SP
22623,52f2e38afd9ee156881683cfe8a89ffc,15070,Sao Jose Do Rio Preto,SP
22624,19f1813fb62eb7c453af714dc1211d73,44840,Tapiramuta,BA
22625,c4bf56703094bfd42c04acc898184c2b,38600,Paracatu,MG
22626,a5770b59e70395832ca615250e66bda8,06543,Santana De Parnaiba,SP
22627,1ca6b9732b728ee8b3845345b756a83a,13240,Jarinu,SP
22628,d1d81a8e87c0ba381cd13f2d8c4413f1,36015,Juiz De Fora,MG
22629,271532309e979a92079b633ba44e03f5,03646,Sao Paulo,SP
22630,fa63f4173641284ffd2311ecde3bb85b,09541,Sao Caetano Do Sul,SP
22631,2e9e329d24a9a089ba5b571826fccb12,59980,Jose Da Penha,RN
22632,5015b446c93382510a9e662ef293c54e,13660,Porto Ferreira,SP
22633,bb41053c4c1907770d38f32a38187d2b,20560,Rio De Janeiro,RJ
22634,92beaab3ca764d8f985b7d1d0320fa59,47600,Bom Jesus Da Lapa,BA
22635,c44ed41097ef242726baeae88221801f,03209,Sao Paulo,SP
22636,f15f8e8e29f606f908de87a8f7ee14f9,27910,Macae,RJ
22637,3ed87c4263ee242463f8452c23aafdd5,65810,Alto Parnaiba,MA
22638,1ec9ca87ae6934e29a7f169ddaf26b34,55740,Machados,PE
22639,aef4cc2639ecfc04d881dd687ed3ec1a,37545,Cachoeira De Minas,MG
22640,ee44d2be8e1662dc62aeadc5cc6b0965,82840,Curitiba,PR
22641,0cd6b3508de5b154bb090ec5d3b341e2,13041,Campinas,SP
22642,c1320f6c1ef215c155f32978675c5369,09688,Sao Bernardo Do Campo,SP
22643,e3a9f1e28bf3da2c9248909dbafd0827,11055,Santos,SP
22644,cc5182b642198e3b0390fd6244faac1b,03881,Sao Paulo,SP
22645,03ff9a2b7490e86627370e4a04864beb,08040,Sao Paulo,SP
22646,6a4ed1cc3af287bcc9fe6abfbbceb84d,11035,Santos,SP
22647,3cddce665511ae4a0a9dab14c29a0486,08490,Sao Paulo,SP
22648,3c1d60349e1db4cbac79fe57b73ed57f,93520,Novo Hamburgo,RS
22649,23e988565e7a5b46273af0b1f0f65384,39402,Montes Claros,MG
22650,ef96e3a1d97c843600855e1d878731e7,65903,Imperatriz,MA
22651,dfe9ac4c1f62211a550f6979937c91e4,13470,Americana,SP
22652,97f8dc5ada12dfdc4559e3661ff27a52,21073,Rio De Janeiro,RJ
22653,4aaa498a3b2f602e7faa8c84a8465d29,13290,Louveira,SP
22654,ce84a70ed03758979ab282873087aa06,63900,Quixada,CE
22655,1737ded16c1fb6e7d2929ec527fa129d,30360,Belo Horizonte,MG
22656,bbb9cd869774a135413dc0aa80e698d6,04116,Sao Paulo,SP
22657,2382733f0f5edc1be5b3b4e3a6ac0e17,06826,Embu Das Artes,SP
22658,176a76443d14508cc976f1d84a44921d,19915,Ourinhos,SP
22659,5a4ee1320c445a642238d915249864ac,06023,Osasco,SP
22660,8c5954d084c86eef965e4e4800f4becf,58064,Joao Pessoa,PB
22661,34eb10c1e6dec97a944f03fb54575c26,46470,Riacho De Santana,BA
22662,af12e716383820b78ce045de073e7502,89874,Maravilha,SC
22663,4569e4a32c5ee64dab507e8ecfa0f142,06719,Cotia,SP
22664,b5d131af7951f37c72c8439e2eb9bf0b,31578,Belo Horizonte,MG
22665,3b89a5688ba5b8c0fed6a02db53bda76,12350,Igarata,SP
22666,cd1ebef5484bc13677e36bc77edc42bc,04457,Sao Paulo,SP
22667,0680461a4a1e26dbd29a3d3445bf4a5f,99709,Erechim,RS
22668,756fdeca18f4b3e84fa1123a3b967a26,18300,Capao Bonito,SP
22669,1e7347c98af2c5dd3b24ef197d20e0ce,89176,Trombudo Central,SC
22670,d090551135154e438034db7cf080bb13,99711,Erechim,RS
22671,5754c53ce78338afd3ea539fee8052ef,22260,Rio De Janeiro,RJ
22672,c5ec9e7825f8ec234b331113945cb5ef,28540,Cordeiro,RJ
22673,d109b1553c5fe3f171e2f453ea2064ef,03445,Sao Paulo,SP
22674,ae6a7336a0d9c66679da191b5bd246a6,31360,Belo Horizonte,MG
22675,594145332c1e791191934fdf8a5c4589,11630,Ilhabela,SP
22676,607c2d89ceb54c4f5b248ba4e969d65a,41905,Salvador,BA
22677,e28dd4261bed9c7ba89ecaf411b88f7c,88302,Itajai,SC
22678,96da9f18e66524255a703a198fb0ead4,95930,Cruzeiro Do Sul,RS
22679,2bebdfc097c73124d84350eb821abac3,35450,Itabirito,MG
22680,f9459256278b4392327e0d24cfcb7eba,28055,Campos Dos Goytacazes,RJ
22681,5e7a903a7e65a88ab2458fb54b667183,27524,Resende,RJ
22682,01aed44f9b372a8b9a40201cf7c155a3,82320,Curitiba,PR
22683,7094766b39435a8925152a0f675449ec,07160,Guarulhos,SP
22684,3a6db3203c8388d5d9b01097bc0a918f,03687,Sao Paulo,SP
22685,83b9b5e6f52a2d64c80056b2a8ae0789,72542,Brasilia,DF
22686,f1fe2ea8c27448f0ffd2ecc33db10897,14400,Franca,SP
22687,c5ea6b40204131fb48bdf66d273d7f15,50750,Recife,PE
22688,07575be5de5f9f414f6b35ea2dbed840,92990,Eldorado Do Sul,RS
22689,f17aac72ebe06a7fbf7f6c923cd82718,17052,Bauru,SP
22690,2ec3c08e30b58b6ecb63f16a7e3d9802,01135,Sao Paulo,SP
22691,c4825518503be8ab4843ccce8e856814,15077,Sao Jose Do Rio Preto,SP
22692,4cfaeb298b91a9fe95a03dfda1afa390,25550,Sao Joao De Meriti,RJ
22693,c729265073a5aca84a794993a491a27a,18110,Votorantim,SP
22694,9768e7491911a0f007cdefc7468ff77c,38406,Uberlandia,MG
22695,ece728a082ecf5aeeb2e5f295daf545c,52061,Recife,PE
22696,0c9e8b5af54bf6151ad92274c63bb913,13201,Jundiai,SP
22697,e5dd6c9d32e189fb4b38bb071984a888,29143,Cariacica,ES
22698,49a68cbaafb9101d1b168de68aaeeeeb,86010,Londrina,PR
22699,69b15f0fc02f022ec3c729f145089728,29199,Aracruz,ES
22700,f5b66d1266e286035ae816d414c38b07,31530,Belo Horizonte,MG
22701,2f08bb2fb46afb0cb9375f5e8be8ff85,22720,Rio De Janeiro,RJ
22702,53e96590c4711bbae7412fa6e2118a07,06365,Carapicuiba,SP
22703,8cfd4d3fc72d6f46f8534bc290c0b398,06132,Osasco,SP
22704,07a2a7e0f63fd8cb757ed77d4245623c,37660,Paraisopolis,MG
22705,efe0f347fe4acd9f2fc67cad55efdd91,95560,Torres,RS
22706,2d910ad991e18b8a03bbcca79a35a3a8,14470,Pedregulho,SP
22707,412652039abf88595b3853b0577369a6,21221,Rio De Janeiro,RJ
22708,f9fea0f544124ebc49eb7bc969e0a492,02440,Sao Paulo,SP
22709,210320fcc92cdf5c39245b92c8c42730,04256,Sao Paulo,SP
22710,58838d64c9fb6e9e3712b41c35024f0d,04805,Sao Paulo,SP
22711,20c6e80eac41498aa2df150ffd6b4acb,06075,Osasco,SP
22712,d1c40bfb050a09047a4c4426fe9a2893,32280,Contagem,MG
22713,8dd4d9f93579665bf92ba2692f8cf7e5,08562,Poa,SP
22714,f48021d46a7c5b0a77b16ea28981cfd8,09530,Sao Caetano Do Sul,SP
22715,4487ca94364334677a4a0d66975cb980,09020,Santo Andre,SP
22716,fb3220f2343c5358b84b3335d60a3a4f,13451,Santa Barbara D'oeste,SP
22717,dcb8ccf8642ced8c655b5cd038af93e2,21512,Rio De Janeiro,RJ
22718,36e98de15a293055d089aecf4f029d81,56280,Araripina,PE
22719,5364f18dbadca7f50016ad6da7a39436,29305,Cachoeiro De Itapemirim,ES
22720,096b8c4d4856603e88a3cdb921a92aa3,06070,Osasco,SP
22721,80ae28c4554af2188467f02733411c07,19280,Teodoro Sampaio,SP
22722,727d0eda3f67ce09cd6062748b414523,04516,Sao Paulo,SP
22723,9c898eec2f748dea3ca779b3301f15c7,04321,Sao Paulo,SP
22724,07998476885892461cbb12557419e1b7,96215,Rio Grande,RS
22725,ecf80ed10beb4a60cb2ffb31bac3479d,85960,Marechal Candido Rondon,PR
22726,c72f55c752ec2f83a27201eadbb210c9,59063,Natal,RN
22727,351d3cb2cee3c7fd0af6616c82df21d3,06636,Jandira,SP
22728,80ab6bbd8027f608ce6fdd8eeba13c3b,03622,Sao Paulo,SP
22729,cf03fb26e6e79189fc120e0371240ff2,39404,Montes Claros,MG
22730,50c3191f8256273399666c6edf0d9a54,06711,Cotia,SP
22731,ab7d332dd43e59effe9d3880a1952cc0,63034,Juazeiro Do Norte,CE
22732,24566ba6ae931a905a53ddc9fe4cc3ed,96745,Charqueadas,RS
22733,cee637a42af216cb5475df2f812c583f,38706,Patos De Minas,MG
22734,06dacbe0a1e05c1bca5d4dadd31ca4fa,08664,Suzano,SP
22735,37d1749538dfc2e600e932c4f26d4805,08345,Sao Paulo,SP
22736,8d36aeb3b2106d94058949c699d9077c,91910,Porto Alegre,RS
22737,76827597c27d661660fd432bd51d9f2c,38740,Patrocinio,MG
22738,7574e4f5f09e0daa235e6ea3d3b3d5fc,21920,Rio De Janeiro,RJ
22739,8e5ff5b2e471e587007f854eb248721e,03929,Sao Paulo,SP
22740,e7823ca26db4ecf5dc0e4cb58435b0e6,39830,Itambacuri,MG
22741,a48d0f3e23fe165709856a06c9fe1d5f,86050,Londrina,PR
22742,f8367ebba926834dd754de8692e93a1c,27338,Barra Mansa,RJ
22743,69e7113f19863b835b93d61d5cef84fe,21862,Rio De Janeiro,RJ
22744,0d93baa3d4a53c255f0a4389a022c0df,14800,Araraquara,SP
22745,7dcf62c05f6540b1515ae11c74d6d6b1,38195,Conquista,MG
22746,54cea802a045d175aec6375889f82d4a,87005,Maringa,PR
22747,90aeead19683470f8f2af44cfd09b321,31360,Belo Horizonte,MG
22748,17e1a5591eec6af6ab825d5687790ee7,04015,Sao Paulo,SP
22749,ed87b765d334348c35820b87110f4721,89287,Sao Bento Do Sul,SC
22750,5d6b137b4a18086f6aa7fa255fbe0f1c,02035,Sao Paulo,SP
22751,6739c6c4a0a27db63e15c9c5a31d159a,28905,Cabo Frio,RJ
22752,3e191139c6ff2feb5d20cf581282e059,40800,Salvador,BA
22753,270149cb3f66b7edaa4645d21c7ff646,13825,Holambra,SP
22754,a3d8f7ad39bef6d2012736a8cb4fac7e,23087,Rio De Janeiro,RJ
22755,e8094cb2a242669ede8f9084dbcba0e8,60811,Fortaleza,CE
22756,d894f02e84fea96e3008412ccaa861d5,13083,Campinas,SP
22757,293e0aee00552885c4407f33b5876170,11660,Caraguatatuba,SP
22758,fb214d0a7d0085dd093f3912a4e8844b,05465,Sao Paulo,SP
22759,46c19710e4ec96f3c532cb3ac376b794,75902,Rio Verde,GO
22760,5f0791349a42a9335072ed6b5400e795,05465,Sao Paulo,SP
22761,5e065d3885042c6de495899792b09d30,29156,Cariacica,ES
22762,d0fa8739b954eadf1d625455ad82c292,13208,Jundiai,SP
22763,db4184568ca754f6639d2d5c23578d27,22710,Rio De Janeiro,RJ
22764,5e0c77608746c464f57855173086e0fa,28300,Itaperuna,RJ
22765,065dedcd0da1b0b3995024ea66117c96,24461,Sao Goncalo,RJ
22766,b2c85ae7b6bb80751ecc28be8ad556b6,14092,Ribeirao Preto,SP
22767,39e6184f77cdeb15df7725f992dab34e,13802,Mogi Mirim,SP
22768,15056ba6cfdcd8cc72654472f4efa085,81650,Curitiba,PR
22769,0da38d38529e170d768aa55382969f6e,75523,Itumbiara,GO
22770,a558c27e289c8e4e99cb82e7665ff009,95860,Taquari,RS
22771,88f690acd6593f15dcca7a39473c930f,02611,Sao Paulo,SP
22772,63d3bc89cf22616c68960d0d11258a5a,04943,Sao Paulo,SP
22773,01ce9c8d021371142c40a9523f58bcef,81510,Curitiba,PR
22774,787eeca41f37a89f86028b987f028aa9,57085,Maceio,AL
22775,b5fe6ca1e7daaa6c628f5fc1e3180b31,58025,Joao Pessoa,PB
22776,455d0df20ea3cac0d66ed7609a01b80f,75909,Rio Verde,GO
22777,7fd8d5057daeac55fdab8a792f1cdc64,13468,Americana,SP
22778,64c67484fd19b32ee4c9d8f944b49a5d,37200,Lavras,MG
22779,f8ece9a141740ea9b168b8065755d734,54430,Jaboatao Dos Guararapes,PE
22780,73175bb66381e7cf02294f0a8c2ea137,07093,Guarulhos,SP
22781,5a5f0d0006eb7eae8b952479aabf0768,13560,Sao Carlos,SP
22782,4037ca7516bc3ef58110885dc2cc0612,96065,Pelotas,RS
22783,33f7e823808ce786ac284e32b07cf6e4,89650,Treze Tilias,SC
22784,3375961a3c02d5650dadc9294ea54bbd,14098,Ribeirao Preto,SP
22785,f2ad8c1d461bb9d11944d8ab973f3836,09911,Diadema,SP
22786,9a8431f585de8fb3e3dd4de9d7205885,06311,Carapicuiba,SP
22787,a2bedbeca6072d658c7a3a0fd0c5b845,36800,Carangola,MG
22788,2efe619ed63c5be4a6a68c89cceabecb,27963,Macae,RJ
22789,e122fa5dc2e0a22f12e3fa48cfa64116,78320,Juina,MT
22790,5c19afd44aa5b737ea4459ab0080193b,13060,Campinas,SP
22791,945da86df2234762e62c9e704b936b1b,13225,Varzea Paulista,SP
22792,7a09c60239d9f623cd85ab571d9880d7,02407,Sao Paulo,SP
22793,0a99769a832fecc64920faf892ed1be5,04213,Sao Paulo,SP
22794,a7f1430b91bc7526030c0cbd89af179e,70673,Brasilia,DF
22795,56af2014afdd20f87502ea88b5a5ca0c,41250,Salvador,BA
22796,95ff4214f5f8fef4a53f936822706034,04578,Sao Paulo,SP
22797,46f70e082caf080ea42736d39f169d3e,05332,Sao Paulo,SP
22798,adc1b0d30fe2b52bde12fe806630d54f,38288,Uniao De Minas,MG
22799,81a788bcab6b11f15c3dce69b69d83fb,04534,Sao Paulo,SP
22800,c611a87152a511b73b2b6d639cea5034,04840,Sao Paulo,SP
22801,afae641675ee633694d73d9d46a529f9,05108,Sao Paulo,SP
22802,576908744ae56c9cf061c40a434e2a24,66093,Belem,PA
22803,f1a9c96003c11814dc06fbe8f0ceed08,48005,Alagoinhas,BA
22804,a046c690e0564ffde0ce611b5eee2c30,35600,Bom Despacho,MG
22805,4b89ec593a026897dbe7c9e2b3d37894,04469,Sao Paulo,SP
22806,bc34456d3b02a05a197c94f72ff6fde1,59380,Currais Novos,RN
22807,cea0d06a5bbeed1369f325b19c27fe1b,63280,Penaforte,CE
22808,a64ff68d66178913de53e73d3682d626,95555,Capao Da Canoa,RS
22809,ee4fb78170d564d965ac4d1cb80f5dd3,31010,Belo Horizonte,MG
22810,c7917629fc9296df082fde33d9f27670,29115,Vila Velha,ES
22811,cecc0974d8c7a821cfe61bb6b54e6089,83323,Pinhais,PR
22812,cebab3ad5dd4fcd9704c1a489a0da2b1,05267,Sao Paulo,SP
22813,788144ab1cae2ab28794815b0b101ee4,20080,Rio De Janeiro,RJ
22814,27d43d8e32aad3f6c41205c94a07c06e,20730,Rio De Janeiro,RJ
22815,e38595a899907bdc76cb2ef18e1f991f,91910,Porto Alegre,RS
22816,76aec02fc0fe8e71e8903834b520cf2e,28942,Sao Pedro Da Aldeia,RJ
22817,8e6507774d7c8987cc2b3a7cd0db2c9a,58416,Campina Grande,PB
22818,930a7d6b31016f869dd9d953667feaad,99701,Erechim,RS
22819,90dd38dda93bdc6dcbda8bfe0bb597ee,04833,Sao Paulo,SP
22820,afb5732a3293a4a7b3083314a9d1ac5b,54430,Jaboatao Dos Guararapes,PE
22821,a21aafe2dfc5afc8565390c8459a28e8,09120,Santo Andre,SP
22822,6f3edfd86311ca018da6e04aef89fe79,82600,Curitiba,PR
22823,65a2393f12fc8796f152eef39d25fa4b,08596,Itaquaquecetuba,SP
22824,738b7def1e6b597884bedefb76252fee,78510,Itauba,MT
22825,07402722a2b316e79dbd20301ba2b345,08775,Mogi Das Cruzes,SP
22826,486ce94ccf26c511ab93d31fefd5de0e,35570,Formiga,MG
22827,2d5a180345702da26f3319ae19b7bddf,37470,Sao Lourenco,MG
22828,f4aeffedf5df0d4eac1bddd754842776,38400,Uberlandia,MG
