SK_CUSTOMER,ID_CUSTOMER,COD_ZIP,DES_CITY,COD_STATE
96229,96ea9ef4efcf7c1f253d6203c56d88d2,66825,Belem,PA
96230,cbae00cd725562e4b8d96b9b464545c7,06065,Osasco,SP
96231,933c5933d4324bed8e5a71e0d29aa42a,01546,Sao Paulo,SP
96232,3393bd1427bf03f06c6920825a192337,13471,Americana,SP
96233,0a81199e6e7a385d86f18a1258b0f032,09783,Sao Bernardo Do Campo,SP
96234,c1a881d78c63de5d2f1762bd7cca61e7,86055,Londrina,PR
96235,cbcc7e46a2d1042aacb3064c3db6b351,02535,Sao Paulo,SP
96236,e9e093a7e4b653393bf9baa6ba895fe6,29090,Vitoria,ES
96237,236f7b080d8547793a424de49f9589a0,38703,Patos De Minas,MG
96238,16d9cb890555d7e601cde2f42fb31ede,04459,Sao Paulo,SP
96239,7e6190337e2b2692cce976c62140a13e,04823,Sao Paulo,SP
96240,1589f4bea320a405a122738de980c6e2,22743,Rio De Janeiro,RJ
96241,67935253232e82a7cbb349014bcfb90a,22011,Rio De Janeiro,RJ
96242,4bb49ea252f313410f78be74bc1e33eb,36780,Astolfo Dutra,MG
96243,01a4d2902d92369350f7ea71bd0da273,78030,Cuiaba,MT
96244,6c8a03b35eb1de3c0012232b0ff0522d,65306,Santa Ines,MA
96245,5f19064157276155bd49bce992a378a4,36881,Muriae,MG
96246,a5a5a602f049547e4fe6c39a0a2629b6,06266,Osasco,SP
96247,a7224d3689032ea4ce1a723a888f8d8d,31270,Belo Horizonte,MG
96248,c9f577d8ec59067f0f32cb099f14ae63,88704,Tubarao,SC
96249,cf7614159a1d334ae8f56edc46ca3e6b,04164,Sao Paulo,SP
96250,bdb02eddf9e1223ae4fa0cbe08f89cbf,08451,Sao Paulo,SP
96251,8dc378ece8c57180e796e818c803e577,06460,Barueri,SP
96252,6d5d8bf0bd779f372db4ed11ca72b514,93425,Novo Hamburgo,RS
96253,b61ca4c728c064d4f7551b52fed09a21,08010,Sao Paulo,SP
96254,dc5691f472afce37cc972599ed3d9c72,13323,Salto,SP
96255,7e5ee4028e6aa22d999d62d221478949,95020,Caxias Do Sul,RS
96256,078c6672babf4cf39a551e2dcd79229e,05887,Sao Paulo,SP
96257,483f7f65270034241b1e7b3b5c8bec3b,78840,Campo Verde,MT
96258,66c1df9a7da92f26904500c8159545c4,09110,Santo Andre,SP
96259,09b383911c9df8366e4c4ecff5220f2a,04348,Sao Paulo,SP
96260,30dde7f12628e5590a4140ad0fdedd93,29980,Pinheiros,ES
96261,c94505e1ef376d9df87e5c35a2c5dc2d,80320,Curitiba,PR
96262,946f35bd37b2438f7f2d68da8ed3b963,27657,Santa Isabel Do Rio Preto,RJ
96263,aaa8ba61d84b61b5c3ff2ea0f5a98daf,37775,Santa Rita De Caldas,MG
96264,b42bdafa270ca0623232c9899d5e8f3e,90650,Porto Alegre,RS
96265,6887855de82e990aa40afea563f79b83,05061,Sao Paulo,SP
96266,3fd3cb7f1da449f7ed4efea311c5db48,57442,Olho D'agua Das Flores,AL
96267,831ec4e836ed0a619b75fc0646a9a9e5,86390,Cambara,PR
96268,b3aec992532cef9690d04176efc48842,09330,Maua,SP
96269,67bfe13c22b0ab60b3ba1a602aa55b71,06411,Barueri,SP
96270,62f47d0e6762623abef35d72603bbc5b,27210,Volta Redonda,RJ
96271,0776b4f6e66409776cd39bf2ad45702e,78255,Jauru,MT
96272,d18e2fca0eb574d4073d1ff9221b8024,05089,Sao Paulo,SP
96273,3f8ad8c7cf1b77d45a23ee2f646eb06b,44050,Feira De Santana,BA
96274,54bbff656de1454e0926dfe57185ab92,05613,Sao Paulo,SP
96275,84088fe0fbc0f0e62e3ed152ea13885a,86410,Ribeirao Claro,PR
96276,812620275ae6895f00773306dfc75769,06900,Embu-guacu,SP
96277,7074b20d7eb3f9f5772cd7cb57943fdf,05894,Sao Paulo,SP
96278,4a0430234a732034bbfc3584d8821339,05171,Sao Paulo,SP
96279,7224ce4000539b85758bdae0e06fb611,28991,Saquarema,RJ
96280,b487a0ecfe04716cc75e18ce6021a0d1,88040,Florianopolis,SC
96281,91776ece9ccbf384df0fd53452fa70c8,04378,Sao Paulo,SP
96282,57e8f62601a7a9f9b62e1ae00b9dcfee,63200,Missao Velha,CE
96283,a629686911e06a8876b4b570375c1710,85740,Perola D'oeste,PR
96284,c722eec1496fcaffe36d6c77cdcb2a37,02226,Sao Paulo,SP
96285,7bd970d498ab2a1515d5d0095bb7cbc1,45160,Belo Campo,BA
96286,40e141d432fb1a06f862197c9c0de0ce,28021,Campos Dos Goytacazes,RJ
96287,eb8423de6e04d9f0972caa2fede3b30f,06190,Osasco,SP
96288,91f008b7a2e8634c6788628d9a36638d,31170,Belo Horizonte,MG
96289,6fe3189a52c5a26a8980af19d26b30d6,04855,Sao Paulo,SP
96290,4e3e8e279a5a97ad1232c4176d161eba,18015,Sorocaba,SP
96291,69ef16c37c5321b59e8872d780ffb5b3,02460,Sao Paulo,SP
96292,93a991179d5b741e60819f8adc163df3,37750,Machado,MG
96293,9f6a53c19c779bd59965550eb0474688,37640,Extrema,MG
96294,6f7cef913f994cf692d34ff3b459d4dd,03272,Sao Paulo,SP
96295,79eb6e225eed1659407f6eece333a60f,22795,Rio De Janeiro,RJ
96296,546c427cda01bf664853d185e4cde13b,25585,Sao Joao De Meriti,RJ
96297,7dbd34b8d5bab8828456693434b15135,71906,Brasilia,DF
96298,5705c08c1d64ad1509507a9b761e8d41,89220,Joinville,SC
96299,10276990ddd572aebd466ac9e10b08c6,06112,Osasco,SP
96300,1b6a91170099fdf2d39ef5bc066e38ec,85884,Medianeira,PR
96301,26f79186ad50c0aef167aaf9245ad6ce,23075,Rio De Janeiro,RJ
96302,25e7589f237d62942d86d3ba4a213bd7,13500,Rio Claro,SP
96303,f22efcfde958e9cef65281737498de96,13481,Limeira,SP
96304,65a2ba24925de9690a89ab47d1ef8448,29200,Guarapari,ES
96305,26c63d25060ed07de984713416320179,04476,Sao Paulo,SP
96306,2a3eba58fac8720505d972c3aa198522,38750,Presidente Olegario,MG
96307,dc9b9833e71ab4308611b49276583eb8,26383,Queimados,RJ
96308,4df4e1475d8002888804dbefbf86a891,08561,Poa,SP
96309,6d63d75568e8061a5042fd3066d81903,96888,Herveiras,RS
96310,14f3b4b8a869b608eaf1e27b92210e6e,12306,Jacarei,SP
96311,1bc99ddb5029b70e5299afb9f22bd2ff,12091,Taubate,SP
96312,f341944fd3b737f82d0cbd439c158da8,06851,Itapecerica Da Serra,SP
96313,34532438b4bd25e285a454257543b521,22081,Rio De Janeiro,RJ
96314,61fbe846d8c16df8f9253391e158900a,64280,Campo Maior,PI
96315,dc1834da069ea08c451cbb03961ee644,92030,Canoas,RS
96316,efbeb4d5e42251a2bb13613342e38382,35930,Joao Monlevade,MG
96317,73c029b75adaf58c0a95829e5befeee9,13323,Salto,SP
96318,8c0e2e1b5fdff3b779b6db5f1742b033,84140,Porto Amazonas,PR
96319,30446ea2e198de0fd4d7a05ec53c046e,07022,Guarulhos,SP
96320,f7eab7d0e27f9ebe87e9db3c3c01eee3,72120,Brasilia,DF
96321,e847b0edd45a9a2c2af60e1a1e34c242,96745,Charqueadas,RS
96322,b140d40f39de3e9108b1b4099ce546cc,13290,Louveira,SP
96323,7c93ba922b100a817873089ef6e57552,89500,Cacador,SC
96324,033d941a9b54660b52da29edf21075e4,15015,Sao Jose Do Rio Preto,SP
96325,e4c41bebed7244008560be0c59fbe6ff,29200,Guarapari,ES
96326,a05e982271e4557a52a45b8bb5d7ecb1,21765,Rio De Janeiro,RJ
96327,08ba3f633e08284c827e14b9700d8949,07950,Francisco Morato,SP
96328,3d28d14c658443737fdd829791fa639a,03143,Sao Paulo,SP
96329,39bb2424304a318278cf4516500c657c,06270,Osasco,SP
96330,1a8582fe2b31a03c19ea05a47f1ff106,07161,Guarulhos,SP
96331,de0c1a4d8c367c58d66e61dfa379f4cf,11725,Praia Grande,SP
96332,a45ae5b81307423f7cf86a35810b52e1,13339,Indaiatuba,SP
96333,1023dede418d95202d1fe335005e1844,15600,Fernandopolis,SP
96334,1da33efb4b01151365e5dfd68884e614,14409,Franca,SP
96335,eb6e09be276c91d873889d2868595748,05303,Sao Paulo,SP
96336,b1e9b2988dc3522049789d4794c3b46e,83603,Campo Largo,PR
96337,13ba8801cf584ba4d16ebee647f2dfd6,12230,Sao Jose Dos Campos,SP
96338,c863c060ca50d90eea7f980c2e04b868,68640,Ourem,PA
96339,497c5f2dc03b6d83224538af2398076d,09443,Ribeirao Pires,SP
96340,4e50ba7ddcce278a7f2e7a028d516730,13010,Campinas,SP
96341,f796cc9e19019673220efa160fe7e610,71928,Brasilia,DF
96342,d82827f717f9c28668c81a103047726a,64260,Piripiri,PI
96343,61dd7b5fa2d0506e64e67ce18f3714fb,18120,Mairinque,SP
96344,7a4f8eaebcf61c55ecc1812c83311787,19902,Ourinhos,SP
96345,8916cef3208941a11239a6791d459cd4,22780,Rio De Janeiro,RJ
96346,e57f9faf02866cdf711f60ebf0da9c89,13084,Campinas,SP
96347,91c1a9b5aa26614df29288c389940214,09791,Sao Bernardo Do Campo,SP
96348,f5979320bea5e795ed0abb381c95f23d,81900,Curitiba,PR
96349,b44685cad72c65c19493d724131eef10,20230,Rio De Janeiro,RJ
96350,46ec73876cebebf34f06e8e1d4c3cb4b,05528,Sao Paulo,SP
96351,f841ff6d8a0fc9f81895b8a4c82fc779,65320,Vitorino Freire,MA
96352,ed98488aa6e937952b6717bc933f0d70,22030,Rio De Janeiro,RJ
96353,5e80a3343a853add61ea8d1c192cbfed,04162,Sao Paulo,SP
96354,a940a00ede64065c3ef0a2c928dfc4d6,75690,Caldas Novas,GO
96355,b29a643c63af3cf5ca1858a893cdbbea,85550,Coronel Vivida,PR
96356,158b190d9d408492b1a819f746a2fe4b,41720,Salvador,BA
96357,1cd552c7aae3f67c65e1100683180f28,06700,Cotia,SP
96358,8f83e6b41895af70db99ce62f1e4eaed,90460,Porto Alegre,RS
96359,99595c44b1f16a0c965f236d0bac1cfb,88780,Imbituba,SC
96360,085c3cdfa4c43fd07818db49409f7bc2,23540,Rio De Janeiro,RJ
96361,470690b6e34c7158fbc2127a87406e8e,06656,Itapevi,SP
96362,414e2ac71d455f634d69e610e2fd3b39,08331,Sao Paulo,SP
96363,7186629c8f63f25677899ab5350688c2,03605,Sao Paulo,SP
96364,4972784387b87fa4b63f5e18bc899e13,41830,Salvador,BA
96365,512c28b6935fc95195d225e41b58661c,88220,Itapema,SC
96366,5165d466a49c784db618c53d61743091,30881,Belo Horizonte,MG
96367,b91129706b580d867531feec323a1fda,09811,Sao Bernardo Do Campo,SP
96368,7edfd764e07775e2990a885b60f84141,89460,Canoinhas,SC
96369,3773bcf1a6fbd29233ea1c1b573c4f22,13208,Jundiai,SP
96370,0fd4632838b925b351733278a5ba41b0,04543,Sao Paulo,SP
96371,236c0490b8ca680df0093921b3d182f5,76600,Goias,GO
96372,9a6365913d478f7a1449b195d5d5757b,09320,Maua,SP
96373,16ece50a0fe3d823fb028f7effe052f5,06447,Barueri,SP
96374,a1b0421d81bffa8f8c7cf153f5a3ec18,98338,Novo Barreiro,RS
96375,cb7abe29d70c37edc3703a61ccc849e7,96400,Bage,RS
96376,9b6de7a8f933729d506499252e96e884,93025,Sao Leopoldo,RS
96377,adacd5821ce9cbda11906a04cdc72c27,76330,Jaragua,GO
96378,9db9cd5134492e22796ee8d68ec26db4,09351,Maua,SP
96379,ad4e2cdd3a48b3232d6881c527678fbd,39300,Sao Francisco,MG
96380,1bda6f8193ada79f892c00b0c72cecb8,01451,Sao Paulo,SP
96381,6349d65638d28f08b1119300c0273e14,88032,Florianopolis,SC
96382,e3537f8ac0fc4fbec3fa84b697f45ef3,36302,Sao Joao Del Rei,MG
96383,9d4aac880ba02ccefc6f724c85f89bee,97513,Uruguaiana,RS
96384,7ff0eff5307cd31bc9274c7ef83660f6,70276,Brasilia,DF
96385,1c2e9eed38f46d24ee6afa2edd983dd2,03821,Sao Paulo,SP
96386,1629f51edbf454ebbe093e3b6fc63aea,05075,Sao Paulo,SP
96387,f74697fa556a9bd9a5791b85607f8bb0,30570,Belo Horizonte,MG
96388,35ed0cf0ec1010aa0d339858b1648b33,51190,Recife,PE
96389,d30c5b4b3b5e3156670d70ec32e26476,02671,Sao Paulo,SP
96390,bed0f8658eb431df6ae2636cb1b5b8ce,47300,Casa Nova,BA
96391,2490d3258154e0aa83eeb1f3bc76a75a,01444,Sao Paulo,SP
96392,4c7f4eb90b99e99875f73b829f63f892,20521,Rio De Janeiro,RJ
96393,b41037cbbe6921b1888cecdda2002a25,30692,Belo Horizonte,MG
96394,0e3e9543eeac727e8c5594ac6cb24797,13330,Indaiatuba,SP
96395,6c57ea1c63351b81d80f31330c6ca6a8,21941,Rio De Janeiro,RJ
96396,937005e0b96869b2da35d95841baeda1,22631,Rio De Janeiro,RJ
96397,ef7cc029996e1f2d164764e8b7888f71,52030,Recife,PE
96398,803c7ddde4071c708e13a00ef55cedc0,39600,Aracuai,MG
96399,a7adc93e1086eab42f28ee3d1c4b77d5,25237,Duque De Caxias,RJ
96400,72e3d271900aad9fa041dba9e8df3285,87711,Paranavai,PR
96401,6906dc635a151b12340ae5657e98a0ca,85580,Itapejara D'oeste,PR
96402,3c5be3902e3ee65ac45caf629dba3d41,49026,Aracaju,SE
96403,bf1765ef1bb549921272f93e804cfe9e,13995,Santo Antonio Do Jardim,SP
96404,8f1ef83e4c4114368bfa4e4cd446ad51,05789,Sao Paulo,SP
96405,6a72b0e91fbb821cdade717f5899a67f,87707,Paranavai,PR
96406,ff123199ce53edc26349ebd851f66ffb,13412,Piracicaba,SP
96407,ca29b2bf57243228e98eab2dab805ae9,73105,Brasilia,DF
96408,6b99c5eee7f59e2403c56ff2bf2de3c9,11622,Sao Sebastiao,SP
96409,aa820cfb98796d553c3c534ec47b5408,25922,Mage,RJ
96410,3e3aac425794c9d8f210c7fe2daff787,21320,Rio De Janeiro,RJ
96411,c18371c9138f16ab28aec5d47d1b8d32,07756,Cajamar,SP
96412,bfff9bd5326ab677cf86986235912397,68193,Novo Progresso,PA
96413,81cee629e18a05e1b07469e13bdffc5d,04524,Sao Paulo,SP
96414,0b0da9c1d9e04738eb91f38cce9a0218,85900,Toledo,PR
96415,1f41af4ec95a7ff53a851760a3dd9ca5,13604,Araras,SP
96416,316a4eb2e2342a3cc5c32467c586f402,71925,Brasilia,DF
96417,0f2c11933482f3e555ffcf336600917c,45606,Itabuna,BA
96418,1739c956a6e824670823a1b7cd970ff0,98700,Ijui,RS
96419,b76816b61d8043a98db57875437da6b5,27330,Barra Mansa,RJ
96420,cf0b077259962737e33cc1ac00e82769,55024,Caruaru,PE
96421,7c43cc8f6953deea674d34207a646886,58175,Cuite,PB
96422,4242d8b3a868764dc68d8fa1aa611192,81900,Curitiba,PR
96423,c5017529359ab8ce299cb3ca7b1171f5,13318,Jacare,SP
96424,2863600ac9c60c4d4914a22489af11b7,37610,Bom Repouso,MG
96425,79c9f17f45207ca205c42da2b03a7359,29170,Serra,ES
96426,ddd50d9c0a2b734d5a3cb0466c1168d0,88034,Florianopolis,SC
96427,07ea3ec35713ea67602562cad793eeba,29306,Cachoeiro De Itapemirim,ES
96428,c561b36df059630e116a8d6594ec38b1,88056,Florianopolis,SC
96429,c9eba034ee5ffca9771a1a60f603c827,99690,Liberato Salzano,RS
96430,749a4b9ff7fd0dfcc08fb248e217e123,13202,Jundiai,SP
96431,8e3760cfa61e9800fe663c7ff9f43ec5,13309,Itu,SP
96432,4b9fd65d8c6df9b8c9799ca7b0c75cdf,05634,Sao Paulo,SP
96433,7a5d50a89a0ad890e129b405db3805de,86050,Londrina,PR
96434,b05e470173dfb81aeaea55359fd35db9,06333,Carapicuiba,SP
96435,c9810bad88b465541f86a819e6c17b69,89990,Sao Lourenco Do Oeste,SC
96436,2771dda07bfea1c6adcd6319ae8ae62c,89270,Guaramirim,SC
96437,fd80fe1d9709f6dd159fc642a4f45bb9,06385,Carapicuiba,SP
96438,0c18e52b37750f951f6ff01e8b9fc351,85859,Foz Do Iguacu,PR
96439,dfe5364df5b644ca5f0ff6f5e6c09c1d,97060,Santa Maria,RS
96440,3df59f2b34cf38f0d00f06bc048ee88f,31365,Belo Horizonte,MG
96441,d3f0c0ddeaa4a247d058533fb3ba29c1,89219,Joinville,SC
96442,2c0eaa1df8f0066e0d344cf609f8fc9b,07704,Caieiras,SP
96443,74179773f1f31f3af11c3b3b065115f1,28630,Nova Friburgo,RJ
96444,587e813286f057988808033be2a63a4f,38183,Araxa,MG
96445,8016136b9050c223bd33c840c0bdb2af,29102,Vila Velha,ES
96446,190e309dab6cd148ca0c5e7ada50ec23,08225,Sao Paulo,SP
96447,2cd756bc2589c1bccff1bd60a783f05b,31035,Belo Horizonte,MG
96448,45441e07ba053836a57ea85af22d56be,90035,Porto Alegre,RS
96449,5893ebdeda7eec3e99a4103bc4b2fa7f,36408,Conselheiro Lafaiete,MG
96450,45aaabf4dd157c79097eb75f00c87b9a,04018,Sao Paulo,SP
96451,8f921238b5674ed3dd83ca3119383bef,18610,Botucatu,SP
96452,30cd9604d86792fe87c3b31912998520,05416,Sao Paulo,SP
96453,f622cff2f3895f0d5dbbb6772c1476c5,22790,Rio De Janeiro,RJ
96454,eae6293ed6ddcdc7ef90d2b130dc2dc4,20230,Rio De Janeiro,RJ
96455,7e5fade430af7a65ea25a95202d97b86,59330,Jucurutu,RN
96456,217d27447951601aaa151e64e5779529,15950,Santa Adelia,SP
96457,11a5f3092fc00cabdee343a56943d40b,13020,Campinas,SP
96458,afd2cfeecb6e905d2014a7483d9adc79,29056,Vitoria,ES
96459,5f231ae5c17f8283b13cf14227484538,02513,Sao Paulo,SP
96460,3e90f772b0825fa105cc50b5b98fddfc,06273,Osasco,SP
96461,de77cd3aeac67dfa9997f4a5cac54996,02080,Sao Paulo,SP
96462,d3900943c6fb13a8d352bb50b17a4cbb,18403,Itapeva,SP
96463,bbc078fbe2bb34f9a55897b99fd5c55a,35900,Itabira,MG
96464,d15ea99185ee0b8f6bd7de88a8ee9444,05007,Sao Paulo,SP
96465,5e2695cadc5153ef2b56dd2ad1600622,21866,Rio De Janeiro,RJ
96466,b9c95668ad9ee625c8d4e4d94f02f259,21530,Rio De Janeiro,RJ
96467,3ef2e4f6c69dc708f8ed35acc505324e,62340,Frecheirinha,CE
96468,ccdcad079f5bfbf08e7b419abac8aca0,27923,Macae,RJ
96469,0419432b440cac406896f9b2ed4419a1,88501,Lages,SC
96470,7da9a89355550dc1056ad9d8a9a7028b,99350,Victor Graeff,RS
96471,bb72a8f377fa879cc246fd91bad05d25,64034,Teresina,PI
96472,e4aff8479afc40ac699648652054208e,39400,Montes Claros,MG
96473,c37295cdbe08276517e2f4ea77bd85eb,27211,Volta Redonda,RJ
96474,8f056c120647ff44d360ba69b0619898,04709,Sao Paulo,SP
96475,1a60953344c67840f670ba07a1c453d3,25225,Duque De Caxias,RJ
96476,22b2e89dd3f0b85480859b6a4d908229,27510,Resende,RJ
96477,a920cdc19a22af73b009c33354e5f442,82600,Curitiba,PR
96478,8b3d7bf9cdbc9c94481c2a0782e849bd,92310,Canoas,RS
96479,369ccab6e4d6df1c10a32d98cce08d61,75870,Cachoeira Alta,GO
96480,d3a6688ba3e7d1f5775d0ae9b2992712,06826,Embu Das Artes,SP
96481,dbcb1324edbae3c217680ce32b431219,13031,Campinas,SP
96482,481cca8db41199ffb234a2ab4caf7f82,27163,California Da Barra,RJ
96483,588a6c2298f57752c9458dd79c675f36,80035,Curitiba,PR
96484,5c8f393ae866c2a2d2e775dbc2409a59,75800,Jatai,GO
96485,e995d6e83758ed9aa3ed2127fd24cc66,39804,Teofilo Otoni,MG
96486,476bca4f2695455d0132d376b6fa9c5a,03303,Sao Paulo,SP
96487,8372eb499d7f5baf1f41b42cd6597074,04089,Sao Paulo,SP
96488,f732374f1ef394ef02779fb939c7d32e,83025,Sao Jose Dos Pinhais,PR
96489,3e427aba8dacfeb381377ca002f96282,35501,Divinopolis,MG
96490,90a7c78139e448ae64279fd41cfee48e,13500,Rio Claro,SP
96491,39d1512df4e550ecfc2be164e7524a32,01454,Sao Paulo,SP
96492,9be914d71f87403b18d4008de773d816,02925,Sao Paulo,SP
96493,44716e9b2f5b438ee2b8631758563446,04862,Sao Paulo,SP
96494,c0cd13bc1cd404a4e41e887662df7821,49010,Aracaju,SE
96495,7e16c78f08de9b2ec5b9eff657934019,44200,Santo Amaro,BA
96496,5a3ca183a31a2561f9a3d743a301c162,89202,Joinville,SC
96497,0c03226afa90f20094fccdafcc422e62,26525,Nilopolis,RJ
96498,ae75a901f487944d4da9939d4799c4e0,18701,Avare,SP
96499,a39bc5dd8de8c59a1ccc255d91cadfdb,30516,Belo Horizonte,MG
96500,19da0f1845f527a9b4f2e98ad2fc6a0e,13070,Campinas,SP
96501,cf71831f2854c16d25280fff5ecebdf6,11086,Santos,SP
96502,8f1de240be482620d362ae4f2c6998e2,17900,Dracena,SP
96503,45ad3f7082738671f57811a3c120b947,87709,Paranavai,PR
96504,e7a176d12640c42f1d6f356d34adc673,09060,Santo Andre,SP
96505,684c54e39ad144042159c307a9222af7,91030,Porto Alegre,RS
96506,a5d0358e802c2b80011410b0adbcf151,12511,Guaratingueta,SP
96507,cbfb5805ecbe0d5d499d6f644be842e0,13285,Vinhedo,SP
96508,547246bc4e83bd1e8a467664133af423,51011,Recife,PE
96509,2010587cb06df66a241fa29a40cdf9ab,99525,Santo Antonio Do Planalto,RS
96510,a6aa137231a82a6c8587f8b6130338a4,65907,Imperatriz,MA
96511,e0883b000f22acea52d0256b5a866968,23092,Rio De Janeiro,RJ
96512,e19a899f07d511c22b9f865432a6316b,09090,Santo Andre,SP
96513,b89d58bfd8cf424d18ea6f6a84ed311f,90050,Porto Alegre,RS
96514,450000039d50bb8c0c1d03e44875c822,64110,Jose De Freitas,PI
96515,202234d67b3c6de086dee7ed4bf9c1ef,02977,Sao Paulo,SP
96516,d80952ace947b1e43b7a5d279da00cd3,30260,Belo Horizonte,MG
96517,4490fd213fb26eb6d996653707721726,88780,Imbituba,SC
96518,dd0913a1304652981fc83655421b3f8c,01144,Sao Paulo,SP
96519,a90cbac9cff2b9205048ca41fab6fe96,01541,Sao Paulo,SP
96520,f2b00d796387c985440e4ff2121ea753,11420,Guaruja,SP
96521,a3ec2256ff70cc52f3cca6d8ca3018b9,18103,Sorocaba,SP
96522,ad7e368f155a2a9da1d1599cb84827d0,13570,Sao Carlos,SP
96523,c1ffb8e28f7ca17cd219ed70abf2d62a,07131,Guarulhos,SP
96524,88ee40a99bacbe60eb2db44b445a83d9,57900,Porto Calvo,AL
96525,cb268689b30fc005db087c7f3b2fdcee,13566,Sao Carlos,SP
96526,0d76279b65c015e327c53010755bd67d,03818,Sao Paulo,SP
96527,26b371dd885c8ca6b6113b116bb372cc,04562,Sao Paulo,SP
96528,adda0af2072a3fdc5b3fe6781e132769,48760,Araci,BA
96529,d5fc46a42d50c2688f49d78f45e76cfe,06436,Barueri,SP
96530,8fbc83a81b0932d879c867a675080329,71698,Brasilia,DF
96531,71e0544719fa3df92e71213e2e83fb4b,31155,Belo Horizonte,MG
96532,38c07e7e9ae35da412133b052d05edaa,64690,Fronteiras,PI
96533,15c66a95bc5d3e3c57eaf9f44ffd150b,89198,Rio Do Campo,SC
96534,d65d6873916a1dd38d8527ea4d90abb1,72855,Luziania,GO
96535,a6f899e6783a09f47bce511ffb9a2d9d,13605,Araras,SP
96536,eb33bee09a3f5351b344d6c73cd74c52,04052,Sao Paulo,SP
96537,cb97d1bf364dd9bbb2a3897fef633e52,88050,Florianopolis,SC
96538,124c44d3e546ebc14b1f480ac4cec398,05083,Sao Paulo,SP
96539,d890ef8af396d3cd28543e83bf7677a5,13150,Cosmopolis,SP
96540,e42e2e8642f9c09100b6667e321c2811,03402,Sao Paulo,SP
96541,a8a98428f2737557e14f0b085fa0d90f,07143,Guarulhos,SP
96542,91ff3b136fe639257e936a20b549dea0,39205,Tres Marias,MG
96543,a446567b84836138d1f780d653a66474,37200,Lavras,MG
96544,c2c67639ee959564126f62c5f03328ce,86010,Londrina,PR
96545,4c8a48ce3af82ec2c36c2d33dd25e28e,58081,Joao Pessoa,PB
96546,c50d965e793d79c247fdaf0fb7b93faa,21220,Rio De Janeiro,RJ
96547,ca3d413ad083d24db4775381aa24ae54,42800,Camacari,BA
96548,22b9321f022b2c6574492c71012dcc2f,26280,Nova Iguacu,RJ
96549,c590510c46287c15188b2263bd0bdc1c,04890,Sao Paulo,SP
96550,3ac1fc6e9d3bc2e8218298e7dd7a8b5f,11520,Cubatao,SP
96551,d98bf734145386e62f72080c11e3cdc2,02356,Sao Paulo,SP
96552,9758cbc0b7849a7af70b0ceb5b74dd24,13025,Campinas,SP
96553,8fd92068ccf4681ed8b1568fcfda910a,95900,Lajeado,RS
96554,a1ecadb957075c10c68440904378d9f5,38183,Araxa,MG
96555,c54654905b64815899f7124f5c26f194,14390,Santo Antonio Da Alegria,SP
96556,d0e71d7a6dbca8ac513ac63d08a81fa0,09521,Sao Caetano Do Sul,SP
96557,be79b7c40a192a31f70eee5f24a64c9d,86650,Santo Inacio,PR
96558,7d26ad301eea20d4a82ac1a50e8c2960,05567,Sao Paulo,SP
96559,c7fef5622833f398d9fbd2929c9bd3ff,93700,Campo Bom,RS
96560,cf715977596afedab14869cb8d11d9e1,69313,Boa Vista,RR
96561,e7465fc1fa500a0b3aaddf34f956ea5e,37460,Passa Quatro,MG
96562,96906c9816990303121e14fd47e41a57,81850,Curitiba,PR
96563,59db0072154e4e149772fd56fb82cb16,13567,Sao Carlos,SP
96564,643bf09ef6456d014d184adcef520b40,14171,Sertaozinho,SP
96565,7cbed7bf515e961b7f7dab842f9c1627,95599,Balneario Pinhal,RS
96566,2d7104a85d14a9ff66cc049ba9ae2f73,44007,Feira De Santana,BA
96567,5d2a6f43827078f498988bdf977913be,73350,Brasilia,DF
96568,cf50ec4dab12bc5a10e41e6e4b085545,87302,Campo Mourao,PR
96569,94787c7bde8d5f90645991d7d61a0b3f,89709,Concordia,SC
96570,1c83b73238f155f8726794789086c6a6,08060,Sao Paulo,SP
96571,3f0caf7179c9f0b17ba16415f888b4f6,83005,Sao Jose Dos Pinhais,PR
96572,9c312eb3d14e893a936466c65d144e1d,93214,Sapucaia Do Sul,RS
96573,bab64fc4c1b4618e9466c1c88f74973a,12238,Sao Jose Dos Campos,SP
96574,59be217eef79cf8f31906ccb0c18fded,95960,Encantado,RS
96575,c2b2dddae69440202ae09ed199f75c28,45818,Trancoso,BA
96576,b006e4773f5559b450f18627616f92fc,09080,Santo Andre,SP
96577,57daa113711e9123f2a06835f37c0330,05424,Sao Paulo,SP
96578,ffa9397f0649027d0d3dbffd8e542553,90470,Porto Alegre,RS
96579,a2068c82ad9b4be64dd9d98d2a4f0cad,01120,Sao Paulo,SP
96580,60d8ab975103138567fe656cf30575f4,27253,Volta Redonda,RJ
96581,83ce897f06acad62a82d0d50a7ce9cce,09812,Sao Bernardo Do Campo,SP
96582,d74286e9f56b6926ec98bee130a867b6,07787,Cajamar,SP
96583,4a2e409c2c7acc33b3e9f114f689043b,08030,Sao Paulo,SP
96584,8671986388f0f80dd9df3a6ed04d9a45,17690,Bastos,SP
96585,9435f264913e96d69160e6f90380c851,08461,Sao Paulo,SP
96586,842993a3ccbcadcf1470e8c57167a590,65907,Imperatriz,MA
96587,41db792fdd05f7ea992e84273303721d,45987,Teixeira De Freitas,BA
96588,961f898c34ac62fa12fd8249612de4e6,01242,Sao Paulo,SP
96589,1c74c355e4c0a69abc509b60421941c1,09960,Diadema,SP
96590,e05a84797d611a433339232b499f6222,04457,Sao Paulo,SP
